team,region_name,location_name,trip_code,set_code,set_date,wkt_coordinates,latitude,longitude,depth,site_name,reef_name,reef_habitat_name,drop_time,haul_time,equipment_frame_type,equipment_camera,equipment_stereo_camera,equipment_camera_height,equipment_arm_length,bait_preparation,bait_type,bait_oiled,visibility,current_flow_estimated,current_flow_instrumented,video_file_name,video_source,video_path,comments,message_to_annotators,bruv_image_url,splendor_image_url,reviewed_assignments,total_assignments,master_record_state
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_015,2015-11-04,0101000000BB270F0BB5076240417E3672DDD42BC0,-13.91575200,144.24085000,24.40,Northern GBR 1,Corbett Reef,slope,08:45:00,10:05:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,7,,,FP_2015_AU-P_01_PCBC_015.mp4,,,Sideways,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_016,2015-11-04,0101000000D1E7A38CB80762400AA359D93ECC2BC0,-13.89891700,144.24127800,27.90,Northern GBR 1,Corbett Reef,slope,08:57:00,10:20:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,,,,FP_2015_AU-P_01_PCBC_016.mp4,,,Sideways,,,,0,0,
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_017,2015-11-04,0101000000601F9DBA7207624019E25817B7C92BC0,-13.89397500,144.23275500,13.40,Northern GBR 1,Corbett Reef,slope,09:09:00,10:28:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,5,,,FP_2015_AU-P_01_PCBC_017.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_018,2015-11-04,0101000000CB4752D2C3076240691A14CD03D02BC0,-13.90627900,144.24265400,5.10,Northern GBR 1,Corbett Reef,slope,09:22:00,10:40:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,5,,,FP_2015_AU-P_01_PCBC_018.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_019,2015-11-04,0101000000A41820D1840762404A24D1CB28CE2BC0,-13.90265500,144.23496300,21.80,Northern GBR 1,Corbett Reef,slope,09:45:00,11:58:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,5,,,FP_2015_AU-P_01_PCBC_019.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_020,2015-11-04,0101000000DF52CE177B07624018963FDF16CC2BC0,-13.89861200,144.23377600,7.90,Northern GBR 1,Corbett Reef,slope,11:26:00,12:38:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,7,,,FP_2015_AU-P_01_PCBC_020.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_021,2015-11-04,010100000046B41D53770762408AE8D7D64FC72BC0,-13.88928100,144.23331600,17.40,Northern GBR 1,Corbett Reef,slope,11:36:00,12:47:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,5,,,FP_2015_AU-P_01_PCBC_021.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_022,2015-11-04,0101000000D5928E72300762401A16A3AEB5C72BC0,-13.89005800,144.22466400,14.00,Northern GBR 1,Corbett Reef,slope,11:42:00,13:00:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,5,,,FP_2015_AU-P_01_PCBC_022.mp4,,,Cam off on haul,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_023,2015-11-04,01010000009FAC18AE0E076240ECA353573EC32BC0,-13.88133500,144.22054200,22.40,Northern GBR 1,Corbett Reef,slope,11:52:00,13:10:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,5,,,FP_2015_AU-P_01_PCBC_023.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_024,2015-11-04,010100000046B6F3FDD4066240034356B77AC62BC0,-13.88765500,144.21350000,18.00,Northern GBR 1,Corbett Reef,slope,12:01:00,13:01:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,5,,,FP_2015_AU-P_01_PCBC_024.mp4,,,Cam off on haul,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_025,2015-11-04,0101000000AC0320EEEA0662407C444C8924CA2BC0,-13.89481000,144.21617800,11.00,Northern GBR 1,Corbett Reef,slope,12:08:00,13:35:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,3,,,FP_2015_AU-P_01_PCBC_025.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_026,2015-11-04,01010000005CCAF9626F066240B7088CF50DD42BC0,-13.91416900,144.20109700,17.00,Northern GBR 1,Corbett Reef,slope,15:08:00,16:15:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,5,,,FP_2015_AU-P_01_PCBC_026.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_027,2015-11-04,010100000032FFE89BB4066240CB9C2E8B89D52BC0,-13.91706500,144.20954700,14.80,Northern GBR 1,Corbett Reef,slope,15:20:00,16:26:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,5,,,FP_2015_AU-P_01_PCBC_027.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_028,2015-11-04,010100000028603B18B10662406F2BBD361BDB2BC0,-13.92794200,144.20911800,11.90,Northern GBR 1,Corbett Reef,slope,15:35:00,16:42:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,3,,,FP_2015_AU-P_01_PCBC_028.mp4,,,Not many files,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_029,2015-11-04,01010000005281936D600662402CEFAA07CCDB2BC0,-13.92929100,144.19927100,16.90,Northern GBR 1,Corbett Reef,slope,15:47:00,16:58:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,3,,,FP_2015_AU-P_01_PCBC_029.mp4,,,,,,,1,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_030,2015-11-04,0101000000DE02098A1F066240529ACDE330D82BC0,-13.92224800,144.19135000,17.10,Northern GBR 1,Corbett Reef,slope,15:59:00,17:08:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,3,,,FP_2015_AU-P_01_PCBC_030.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_031,2015-11-04,0101000000294014CC18066240B685E7A562D32BC0,-13.91286200,144.19052700,17.20,Northern GBR 1,Corbett Reef,slope,17:20:00,,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,3,,,FP_2015_AU-P_01_PCBC_031.mp4,,,incorrectly labelled 31 on board,,,,1,1,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_032,2015-11-04,0101000000F9A1D288990662400B7F86376BD02BC0,-13.90706800,144.20624200,0.00,Northern GBR 1,Corbett Reef,slope,17:36:00,,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,3,,,FP_2015_AU-P_01_PCBC_032.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_033,2015-11-05,01010000005930F147D1066240D76839D043C52BC0,-13.88528300,144.21304700,22.90,Northern GBR 1,Corbett Reef,slope,08:44:00,09:50:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,5,,,FP_2015_AU-P_01_PCBC_033.mp4,,,BB,,,,1,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_034,2015-11-05,0101000000632B685A62066240C216BB7D56C92BC0,-13.89323800,144.19950600,9.60,Northern GBR 1,Corbett Reef,slope,08:55:00,10:04:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,5,,,FP_2015_AU-P_01_PCBC_034.mp4,,,BB gone ,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_035,2015-11-05,01010000009E5C5320B3066240BC7669C361C92BC0,-13.89332400,144.20936600,10.20,Northern GBR 1,Corbett Reef,slope,09:03:00,10:13:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,,,,FP_2015_AU-P_01_PCBC_035.mp4,,,photo only - cannot be read,,,,0,0,
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_036,2015-11-05,0101000000BEDBBC7152066240083E062B4ECD2BC0,-13.90098700,144.19756400,17.20,Northern GBR 1,Corbett Reef,slope,09:12:00,10:20:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,3,,,FP_2015_AU-P_01_PCBC_036.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_037,2015-11-05,01010000002766BD184A066240BA11161571D22BC0,-13.91101900,144.19654500,18.40,Northern GBR 1,Corbett Reef,slope,09:23:00,10:34:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,3,,,FP_2015_AU-P_01_PCBC_037.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_038,2015-11-05,01010000001E17D522A2066240E97E4E417ECE2BC0,-13.90330700,144.20729200,6.10,Northern GBR 1,Corbett Reef,slope,09:32:00,10:41:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,5,,,FP_2015_AU-P_01_PCBC_038.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_039,2015-11-05,0101000000C8CD70033E076240FC5069C4CCC62BC0,-13.88828100,144.22632000,19.10,Northern GBR 1,Corbett Reef,slope,11:01:00,12:10:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,5,,,FP_2015_AU-P_01_PCBC_039.mp4,,,"snag, BB gone, upfacing",,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_040,2015-11-05,010100000095490D6D80076240B4006DAB59C72BC0,-13.88935600,144.23442700,17.10,Northern GBR 1,Corbett Reef,slope,11:09:00,12:20:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,5,,,FP_2015_AU-P_01_PCBC_040.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_041,2015-11-05,01010000008EC9E2FEA3076240DB32E02C25CB2BC0,-13.89676800,144.23876900,17.10,Northern GBR 1,Corbett Reef,slope,11:22:00,12:29:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,,,,FP_2015_AU-P_01_PCBC_041.mp4,,,,,,,2,2,In progress
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_042,2015-11-05,0101000000C190D5AD9E076240BE1589096AD02BC0,-13.90705900,144.23812000,8.90,Northern GBR 1,Corbett Reef,slope,11:33:00,12:43:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,5,,,FP_2015_AU-P_01_PCBC_042.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_043,2015-11-05,01010000005EA10F96B107624038BC202235D52BC0,-13.91642100,144.24042800,9.50,Northern GBR 1,Corbett Reef,slope,11:41:00,12:52:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,5,,,FP_2015_AU-P_01_PCBC_043.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_044,2015-11-05,0101000000029EB47059076240BD6DA6423CCA2BC0,-13.89499100,144.22966800,3.60,Northern GBR 1,Corbett Reef,slope,11:53:00,,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,9,,,FP_2015_AU-P_01_PCBC_044.mp4,,,sand near reef,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_045,2015-11-05,01010000002578431A150662403ECE3461FBD12BC0,-13.91012100,144.19007600,17.80,Northern GBR 1,Corbett Reef,slope,14:37:00,15:45:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,3,,,FP_2015_AU-P_01_PCBC_045.mp4,,,BB gone ,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_046,2015-11-05,0101000000395E81E849066240234BE658DED52BC0,-13.91771200,144.19652200,18.50,Northern GBR 1,Corbett Reef,slope,14:47:00,15:55:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,3,,,FP_2015_AU-P_01_PCBC_046.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_047,2015-11-05,010100000009FEB7921D0662408E5A61FA5EDB2BC0,-13.92845900,144.19111000,12.40,Northern GBR 1,Corbett Reef,slope,15:00:00,16:09:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,3,,,FP_2015_AU-P_01_PCBC_047.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_048,2015-11-05,010100000087F9F2026C06624026C3F17C06DC2BC0,-13.92973700,144.20068500,4.10,Northern GBR 1,Corbett Reef,slope,15:12:00,16:21:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,5,,,FP_2015_AU-P_01_PCBC_048.mp4,,,,,,,3,3,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_049,2015-11-05,010100000070253B368206624033DFC14F1CD82BC0,-13.92209100,144.20339500,15.70,Northern GBR 1,Corbett Reef,slope,15:24:00,16:34:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,5,,,FP_2015_AU-P_01_PCBC_049.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_050,2015-11-05,0101000000F0A31AF6FB0562402E742502D5DF2BC0,-13.93717200,144.18700700,14.20,Northern GBR 1,Corbett Reef,slope,15:34:00,16:53:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,3,,,FP_2015_AU-P_01_PCBC_050.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_051,2015-11-05,01010000008FE046CA960662408541994693DB2BC0,-13.92885800,144.20590700,15.20,Northern GBR 1,Corbett Reef,slope,16:45:00,17:50:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,,,,FP_2015_AU-P_01_PCBC_051.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_052,2015-11-05,0101000000E831CA33AF06624087FC3383F8D82BC0,-13.92377100,144.20888700,11.90,Northern GBR 1,Corbett Reef,slope,17:03:00,17:54:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,3,,,FP_2015_AU-P_01_PCBC_052.mp4,,,Early haul,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_01,PCBC_053,2015-11-05,010100000002F390299F0662400403081F4AD42BC0,-13.91462800,144.20692900,17.10,Northern GBR 1,Corbett Reef,slope,17:13:00,17:15:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,3,,,FP_2015_AU-P_01_PCBC_053.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_001,2015-11-09,01010000004A404CC285F8614014799274CDBC28C0,-12.36875500,143.76632800,17.10,Northern GBR 2,Lagoon Reef,slope,07:49:00,09:26:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,10,,,FP_2015_AU-P_02_LKHL_001.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_002,2015-11-09,0101000000F3AB3940B0F86140ACE63922DFBD28C0,-12.37084300,143.77151500,10.40,Northern GBR 2,Lagoon Reef,slope,08:06:00,09:29:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,10,,,FP_2015_AU-P_02_LKHL_002.mp4,,,BB facing reef,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_003,2015-11-09,0101000000CB10C7BAB8F861400FB56D1805C128C0,-12.37699200,143.77255000,32.00,Northern GBR 2,Lagoon Reef,lagoon,08:24:00,09:37:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,10,,,FP_2015_AU-P_02_LKHL_003.mp4,,,,,,,1,1,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_004,2015-11-09,01010000009D121093F0F861408A9466F338C428C0,-12.38324700,143.77936700,11.60,Northern GBR 2,Lagoon Reef,slope,08:37:00,09:45:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,10,,,FP_2015_AU-P_02_LKHL_004.mp4,,,,,,,1,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_005,2015-11-09,010100000086AC6EF51CF9614014ECBFCE4DCB28C0,-12.39707800,143.78478500,12.20,Northern GBR 2,Lagoon Reef,slope,08:54:00,09:49:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,10,,,FP_2015_AU-P_02_LKHL_005.mp4,,,,,,,1,3,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_006,2015-11-09,0101000000C32E8A1E78F8614087A3AB7477BD28C0,-12.37005200,143.76466300,14.30,Northern GBR 2,Lagoon Reef,slope,10:40:00,11:51:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,10,,,FP_2015_AU-P_02_LKHL_006.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_007,2015-11-09,0101000000FC8F4C874EF86140D190F12895C028C0,-12.37613800,143.75958600,13.40,Northern GBR 2,Lagoon Reef,slope,10:50:00,11:59:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,,,,FP_2015_AU-P_02_LKHL_007.mp4,,,,,,,1,1,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_008,2015-11-09,01010000005706D50627F861408BE1EA0088C328C0,-12.38189700,143.75476400,17.80,Northern GBR 2,Lagoon Reef,slope,10:59:00,12:09:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,9,,,FP_2015_AU-P_02_LKHL_008.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_009,2015-11-09,0101000000F6ED2422FCF761402CBB6070CDC528C0,-12.38633300,143.74952800,14.60,Northern GBR 2,Lagoon Reef,slope,11:09:00,12:17:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,9,,,FP_2015_AU-P_02_LKHL_009.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_010,2015-11-09,01010000007D59DAA9B9F761401C075E2D77C628C0,-12.38762800,143.74141400,23.40,Northern GBR 2,Lagoon Reef,slope,11:22:00,12:27:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,9,,,FP_2015_AU-P_02_LKHL_010.mp4,,,BB munched = ok,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_011,2015-11-09,01010000004DDA54DDA3F861404D8237A451C128C0,-12.37757600,143.77000300,19.10,Northern GBR 2,Lagoon Reef,lagoon,13:30:00,14:40:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,,,,FP_2015_AU-P_02_LKHL_011.mp4,,,Low vis,,,,1,1,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_012,2015-11-09,010100000011E335AF6AF861405FD3838252C428C0,-12.38344200,143.76302300,14.10,Northern GBR 2,Lagoon Reef,lagoon,13:38:00,14:49:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,7,,,FP_2015_AU-P_02_LKHL_012.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_013,2015-11-09,0101000000F81BEDB861F861403815A930B6C828C0,-12.39201500,143.76192900,6.80,Northern GBR 2,Lagoon Reef,lagoon,13:47:00,14:58:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,5,,,FP_2015_AU-P_02_LKHL_013.mp4,,,,,,,1,1,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_014,2015-11-09,01010000006BF3FFAAA3F861403B72A43330CA28C0,-12.39489900,143.76997900,12.50,Northern GBR 2,Lagoon Reef,lagoon,14:00:00,15:24:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,5,,,FP_2015_AU-P_02_LKHL_014.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_015,2015-11-09,0101000000452E3883BFF86140EAD0E97937C628C0,-12.38714200,143.77337800,32.00,Northern GBR 2,Lagoon Reef,lagoon,14:09:00,15:40:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,5,,,FP_2015_AU-P_02_LKHL_015.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_016,2015-11-09,01010000006F1283C04AF86140F6EB4E779EC828C0,-12.39183400,143.75912500,9.20,Northern GBR 2,Lagoon Reef,lagoon,15:07:00,16:20:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,7,,,FP_2015_AU-P_02_LKHL_016.mp4,,,lagoon,,,,2,3,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_017,2015-11-09,0101000000C55565DF95F861405E4A5D328EC928C0,-12.39366300,143.76829500,32.10,Northern GBR 2,Lagoon Reef,lagoon,15:32:00,16:40:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,3,,,FP_2015_AU-P_02_LKHL_017.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_018,2015-11-09,0101000000F96871C6B0F86140A375543541C428C0,-12.38331000,143.77157900,36.70,Northern GBR 2,Lagoon Reef,lagoon,15:49:00,16:56:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,7,,,FP_2015_AU-P_02_LKHL_018.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_019,2015-11-09,010100000058A9A0A26AF8614060730E9E09C528C0,-12.38483900,143.76301700,22.00,Northern GBR 2,Lagoon Reef,lagoon,16:05:00,17:14:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,7,,,FP_2015_AU-P_02_LKHL_019.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_020,2015-11-09,0101000000E3512AE189F8614004560E2DB2C528C0,-12.38612500,143.76683100,32.00,Northern GBR 2,Lagoon Reef,lagoon,17:10:00,18:16:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,5,,,FP_2015_AU-P_02_LKHL_020.mp4,,,Next to kirby,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_021,2015-11-10,01010000003F1EFAEE56F8614098A1F14410BF28C0,-12.37317100,143.76061200,18.60,Northern GBR 2,Lagoon Reef,slope,07:35:00,09:11:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,9,,,FP_2015_AU-P_02_LKHL_021.mp4,,,Sideways,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_022,2015-11-10,01010000002C103D2993F8614059A7CAF78CBC28C0,-12.36826300,143.76796400,15.50,Northern GBR 2,Lagoon Reef,slope,07:50:00,09:24:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,10,,,FP_2015_AU-P_02_LKHL_022.mp4,,,strong current on haul,,,,1,1,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_023,2015-11-10,01010000001651137DBEF86140E161DA37F7BF28C0,-12.37493300,143.77325300,31.80,Northern GBR 2,Lagoon Reef,slope,08:06:00,09:31:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,9,,,FP_2015_AU-P_02_LKHL_023.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_024,2015-11-10,0101000000FA08FCE1E7F86140F226BF4527C328C0,-12.38115900,143.77830600,16.50,Northern GBR 2,Lagoon Reef,slope,08:20:00,09:39:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,10,,,FP_2015_AU-P_02_LKHL_024.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_025,2015-11-10,010100000073D87DC7F0F861401DC9E53FA4C728C0,-12.38992500,143.77939200,23.10,Northern GBR 2,Lagoon Reef,slope,08:35:00,09:50:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,9,,,FP_2015_AU-P_02_LKHL_025.mp4,,,,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_026,2015-11-10,01010000001CEDB8E1F7F861406B49473998CD28C0,-12.40155200,143.78025900,18.00,Northern GBR 2,Lagoon Reef,slope,10:04:00,11:40:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,7,,,FP_2015_AU-P_02_LKHL_026.mp4,,,plateau before deep contour,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_027,2015-11-10,0101000000DB4FC6F8B0F86140B35F77BAF3CC28C0,-12.40029700,143.77160300,25.00,Northern GBR 2,Lagoon Reef,slope,10:25:00,11:50:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,9,,,FP_2015_AU-P_02_LKHL_027.mp4,,,steep dropoff,,,,2,2,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_028,2015-11-10,0101000000363B527D67F86140BF9A030473CC28C0,-12.39931500,143.76263300,17.10,Northern GBR 2,Lagoon Reef,slope,10:32:00,11:56:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,7,,,FP_2015_AU-P_02_LKHL_028.mp4,,,,,,,1,3,Completed
AIMS,Pacific,Australia-Pacific,FP_2015_AU-P_02,LKHL_029,2015-11-10,0101000000B1F84D6125F86140ACE5CE4C30CC28C0,-12.39880600,143.75456300,23.10,Northern GBR 2,Lagoon Reef,slope,10:43:00,12:04:00,Stainless rebar,GoPro Hero 4,False,50,100,CRS,Pilchards,False,7,,,FP_2015_AU-P_02_LKHL_029.mp4,,,,,,,1,1,Completed
