region_name,location_name,site_name,reef_name,reef_type,trip_code,trip_year,set_code,maxn,common_name,genus,species,species_group,family,event_time_mil,event_time_mins,set_lat,set_long,visibility,depth,bait,current_flow_estimated,current_flow_instrumented,reef_id,set_id,master_set_id,animal_id
Western Atlantic,Jamaica,Pedro Bank,Pedro Bank,slope,FP_2017_JM_01,2017,PBP_038,1,Southern stingray,Hypanus,americanus,Ray,Dasyatidae,346648,005:46:648,16.99070000,-77.80122000,7,7.32,Mackerel,,,82,17118,5030,28
Western Atlantic,Jamaica,Pedro Bank,Pedro Bank,slope,FP_2017_JM_01,2017,PBP_038,1,Blacknose shark,Carcharhinus,acronotus,Shark,Carcharhinidae,2248080,037:28:080,16.99070000,-77.80122000,7,7.32,Mackerel,,,82,17118,5030,18
Western Atlantic,Jamaica,Pedro Bank,Pedro Bank,slope,FP_2017_JM_01,2017,PBP_039,,,,,,,,,16.98647000,-77.79904000,9,10.27,Mackerel,,,82,17119,5031,9999
Western Atlantic,Jamaica,Pedro Bank,Pedro Bank,slope,FP_2017_JM_01,2017,PBP_040,1,Yellow round ray,Urobatis,jamaicensis,Ray,Urotrygonidae,1732860,028:52:860,16.98212000,-77.79739000,9,12.98,Mackerel,,,82,17120,5032,26
Western Atlantic,Jamaica,Pedro Bank,Pedro Bank,slope,FP_2017_JM_01,2017,PBP_040,1,Nurse shark,Ginglymostoma,cirratum,Shark,Ginglymostomatidae,137512,002:17:512,16.98212000,-77.79739000,9,12.98,Mackerel,,,82,17120,5032,23
Western Atlantic,Jamaica,Pedro Bank,Pedro Bank,slope,FP_2017_JM_01,2017,PBP_041,1,Unknown Manta,Mobula,spp.,Ray,Mobulidae,1042451,017:22:451,16.94327000,-77.80223000,7,7.28,Mackerel,,,82,17121,5033,478
Western Atlantic,Jamaica,Pedro Bank,Pedro Bank,slope,FP_2017_JM_01,2017,PBP_041,1,Yellow round ray,Urobatis,jamaicensis,Ray,Urotrygonidae,1158132,019:18:132,16.94327000,-77.80223000,7,7.28,Mackerel,,,82,17121,5033,26
Western Atlantic,Jamaica,Pedro Bank,Pedro Bank,slope,FP_2017_JM_01,2017,PBP_041,3,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,3524441,058:44:441,16.94327000,-77.80223000,7,7.28,Mackerel,,,82,17121,5033,24
Western Atlantic,Jamaica,Pedro Bank,Pedro Bank,slope,FP_2017_JM_01,2017,PBP_041,1,Nurse shark,Ginglymostoma,cirratum,Shark,Ginglymostomatidae,381227,006:21:227,16.94327000,-77.80223000,7,7.28,Mackerel,,,82,17121,5033,23
Western Atlantic,Jamaica,Pedro Bank,Pedro Bank,slope,FP_2017_JM_01,2017,PBP_042,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,2382224,039:42:224,16.98923000,-77.79979000,7,7.86,Mackerel,,,82,17122,5034,24
Western Atlantic,Jamaica,Pedro Bank,Pedro Bank,slope,FP_2017_JM_01,2017,PBP_043,1,Requiem Shark,Unknown,sp.,Shark,Carcharhinidae,3388204,056:28:204,17.01999000,-77.77880000,9,11.09,Mackerel,,,82,17123,5035,292
Western Atlantic,Jamaica,Pedro Bank,Pedro Bank,slope,FP_2017_JM_01,2017,PBP_044,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,2758655,045:58:655,17.02317000,-77.77551000,9,10.58,Mackerel,,,82,17124,5036,24
Western Atlantic,Jamaica,Pedro Bank,Pedro Bank,slope,FP_2017_JM_01,2017,PBP_044,1,Nurse shark,Ginglymostoma,cirratum,Shark,Ginglymostomatidae,128790,002:08:790,17.02317000,-77.77551000,9,10.58,Mackerel,,,82,17124,5036,23
Western Atlantic,Jamaica,Pedro Bank,Pedro Bank,slope,FP_2017_JM_01,2017,PBP_045,1,Yellow round ray,Urobatis,jamaicensis,Ray,Urotrygonidae,1577473,026:17:473,17.02399000,-77.77061000,7,14.51,Mackerel,,,82,17125,5037,26
Western Atlantic,Jamaica,Pedro Bank,Pedro Bank,slope,FP_2017_JM_01,2017,PBP_045,1,Nurse shark,Ginglymostoma,cirratum,Shark,Ginglymostomatidae,244359,004:04:359,17.02399000,-77.77061000,7,14.51,Mackerel,,,82,17125,5037,23
Western Atlantic,Jamaica,Pedro Bank,Pedro Bank,slope,FP_2017_JM_01,2017,PBP_046,1,Yellow round ray,Urobatis,jamaicensis,Ray,Urotrygonidae,127721,002:07:721,17.02807000,-77.76482000,7,16.64,Mackerel,,,82,17126,5038,26
Western Atlantic,Jamaica,Pedro Bank,Pedro Bank,slope,FP_2017_JM_01,2017,PBP_046,2,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,2636577,043:56:577,17.02807000,-77.76482000,7,16.64,Mackerel,,,82,17126,5038,24
Western Atlantic,Jamaica,Pedro Bank,Pedro Bank,slope,FP_2017_JM_01,2017,PBP_047,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,593188,009:53:188,17.03146000,-77.76096000,7,15.58,Mackerel,,,82,17127,5039,24
Western Atlantic,Jamaica,Pedro Bank,Pedro Bank,slope,FP_2017_JM_01,2017,PBP_048,,,,,,,,,17.03496000,-77.75594000,9,18.59,Mackerel,,,82,17128,5040,9999
Western Atlantic,Jamaica,Pedro Bank,Pedro Bank,slope,FP_2017_JM_01,2017,PBP_049,1,Caribbean reef shark,Carcharhinus,perezi,Shark,Carcharhinidae,607762,010:07:762,17.03885000,-77.75275000,7,12.80,Mackerel,,,82,17129,5041,24
Western Atlantic,Jamaica,Pedro Bank,Pedro Bank,slope,FP_2017_JM_01,2017,PBP_050,,,,,,,,,17.04193000,-77.74918000,9,9.75,Mackerel,,,82,17130,5042,9999
Indian Ocean,Tanzania,Northern Tanzania,Tanga South,slope,FP_2017_TZ_01,2017,NTTS_003,,,,,,,,,-5.27940000,39.12923000,10,7.70,Indian Mackerel,L,,591,17763,2498,9999
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_004,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,2995232,049:55:232,-17.64892000,-149.61230000,9,10.00,Sardines,,,584,17184,11342,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_005,1,Whitetip reef shark,Triaenodon,obesus,Shark,Carcharhinidae,1732240,028:52:240,-17.65203000,-149.60851000,9,10.00,Sardines,,,584,17185,11343,144
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_005,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,1830504,030:30:504,-17.65203000,-149.60851000,9,10.00,Sardines,,,584,17185,11343,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_006,3,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,1016360,016:56:360,-17.65608000,-149.60516000,9,10.00,Sardines,,,584,17186,11344,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_007,1,Whitetip reef shark,Triaenodon,obesus,Shark,Carcharhinidae,3510619,058:30:619,-17.66132000,-149.60403000,9,10.00,Sardines,,,584,17187,11345,144
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_007,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,1751161,029:11:161,-17.66132000,-149.60403000,9,10.00,Sardines,,,584,17187,11345,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_008,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,955705,015:55:705,-17.66624000,-149.60301000,9,10.00,Sardines,,,584,17188,11346,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_009,3,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,2681142,044:41:142,-17.67058000,-149.60049000,10,10.00,Sardines,,,584,17189,11347,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_010,3,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,3568903,059:28:903,-17.67634000,-149.59727000,10,13.00,Sardines,,,584,17190,11348,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_011,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,255532,004:15:532,-17.68183000,-149.59644000,10,10.00,Sardines,,,584,17191,11349,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_013,3,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,1138949,018:58:949,-17.64095000,-149.62216000,10,13.00,Sardines,,,584,17193,11351,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_015,3,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,3253797,054:13:797,-17.64757000,-149.61404000,10,16.00,Sardines,,,584,17195,11353,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_017,3,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,3397117,056:37:117,-17.65455000,-149.60599000,10,13.00,Sardines,,,584,17197,11354,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_018,2,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,3592597,059:52:597,-17.65939000,-149.60445000,9,13.00,Sardines,,,584,17198,11355,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_019,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,878172,014:38:172,-17.66489000,-149.60333000,10,13.00,Sardines,,,584,17199,11356,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_020,2,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,2261943,037:41:943,-17.66932000,-149.60153000,10,13.00,Sardines,,,584,17200,11357,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_021,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,1058667,017:38:667,-17.67801000,-149.59732000,9,14.00,Sardines,,,584,17201,11358,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_023,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,1394962,023:14:962,-17.68855000,-149.59380000,7,14.00,Sardines,,,584,17203,11360,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_024,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,3187752,053:07:752,-17.69824000,-149.59093000,9,10.00,Sardines,,,584,17204,11361,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_025,1,Whitetip reef shark,Triaenodon,obesus,Shark,Carcharhinidae,2983888,049:43:888,-17.70315000,-149.58900000,10,14.00,Sardines,,,584,17205,11362,144
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_025,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,599721,009:59:721,-17.70315000,-149.58900000,10,14.00,Sardines,,,584,17205,11362,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_026,1,Whitetip reef shark,Triaenodon,obesus,Shark,Carcharhinidae,1471503,024:31:503,-17.70120000,-149.58986000,7,10.00,Sardines,,,584,17206,11363,144
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_026,3,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,2020637,033:40:637,-17.70120000,-149.58986000,7,10.00,Sardines,,,584,17206,11363,114
Indian Ocean,Mayotte,North,NorthEast,slope,FP_2017_YT_01,2017,NNE_001,,,,,,,,,-12.61008700,45.13685800,9,19.10,Mackerel,,,585,17497,9998,9999
Indian Ocean,Mayotte,North,NorthEast,slope,FP_2017_YT_01,2017,NNE_002,,,,,,,,,-12.61126400,45.14199000,10,15.20,Mackerel,,,585,17498,15212,9999
Indian Ocean,Mayotte,North,NorthEast,slope,FP_2017_YT_01,2017,NNE_003,,,,,,,,,-12.61217400,45.14646400,10,18.00,Mackerel,,,585,17499,10075,9999
Indian Ocean,Mayotte,North,NorthEast,slope,FP_2017_YT_01,2017,NNE_004,,,,,,,,,-12.61534300,45.15026700,10,19.50,Mackerel,,,585,17500,9695,9999
Indian Ocean,Mayotte,North,NorthEast,slope,FP_2017_YT_01,2017,NNE_005,,,,,,,,,-12.61820900,45.15484700,10,20.90,Mackerel,,,585,17501,10249,9999
Indian Ocean,Mayotte,North,NorthEast,slope,FP_2017_YT_01,2017,NNE_006,,,,,,,,,-12.62190900,45.15832000,10,19.30,Mackerel,,,585,17502,10163,9999
Indian Ocean,Mayotte,North,NorthEast,slope,FP_2017_YT_01,2017,NNE_007,,,,,,,,,-12.62343800,45.16329200,10,29.30,Mackerel,,,585,17503,15283,9999
Indian Ocean,Mayotte,North,NorthEast,slope,FP_2017_YT_01,2017,NNE_008,,,,,,,,,-12.62469700,45.16811700,10,25.80,Mackerel,,,585,17504,15319,9999
Indian Ocean,Mayotte,North,NorthEast,slope,FP_2017_YT_01,2017,NNE_009,,,,,,,,,-12.62425400,45.17301900,10,29.00,Mackerel,,,585,17505,9822,9999
Indian Ocean,Mayotte,North,NorthEast,slope,FP_2017_YT_01,2017,NNE_010,,,,,,,,,-12.62585400,45.17733900,10,31.20,Mackerel,,,585,17506,15209,9999
Indian Ocean,Mayotte,North,NorthEast,slope,FP_2017_YT_01,2017,NNE_011,,,,,,,,,-12.62982100,45.18154500,10,12.80,Mackerel,,,585,17507,10158,9999
Indian Ocean,Mayotte,North,NorthEast,slope,FP_2017_YT_01,2017,NNE_012,,,,,,,,,-12.63321700,45.18581600,10,6.60,Mackerel,,,585,17508,10017,9999
Indian Ocean,Mayotte,North,NorthEast,slope,FP_2017_YT_01,2017,NNE_013,,,,,,,,,-12.63598800,45.19002400,10,25.30,Mackerel,,,585,17509,15295,9999
Indian Ocean,Mayotte,North,NorthEast,slope,FP_2017_YT_01,2017,NNE_014,,,,,,,,,-12.63925700,45.19348400,10,21.40,Mackerel,,,585,17510,15239,9999
Indian Ocean,Mayotte,North,NorthEast,slope,FP_2017_YT_01,2017,NNE_015,,,,,,,,,-12.64032300,45.19916100,10,39.30,Mackerel,,,585,17511,15288,9999
Indian Ocean,Mayotte,North,NorthEast,slope,FP_2017_YT_01,2017,NNE_016,1,Grey reef shark,Carcharhinus,amblyrhynchos,Shark,Carcharhinidae,741441,012:21:441,-12.64583700,45.20165100,10,15.00,Mackerel,,,585,17512,10201,257
Indian Ocean,Mayotte,North,NorthEast,slope,FP_2017_YT_01,2017,NNE_017,1,Whitetip reef shark,Triaenodon,obesus,Shark,Carcharhinidae,2686283,044:46:283,-12.65176000,45.20241000,9,10.90,Mackerel,,,585,17513,10395,144
Indian Ocean,Mayotte,North,NorthEast,slope,FP_2017_YT_01,2017,NNE_018,,,,,,,,,-12.65498800,45.20600400,10,8.40,Mackerel,,,585,17514,10200,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_019,1,Grey reef shark,Carcharhinus,amblyrhynchos,Shark,Carcharhinidae,3438969,057:18:969,-12.71414800,44.98228700,9,17.50,Mackerel,,,586,17515,10233,257
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_020,1,Grey reef shark,Carcharhinus,amblyrhynchos,Shark,Carcharhinidae,3371335,056:11:335,-12.71905800,44.98332900,10,31.20,Mackerel,,,586,17516,10260,257
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_021,,,,,,,,,-12.72503900,44.98379500,10,31.40,Mackerel,,,586,17517,10294,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_022,,,,,,,,,-12.73018400,44.98352400,10,27.00,Mackerel,,,586,17518,10173,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_023,1,Grey reef shark,Carcharhinus,amblyrhynchos,Shark,Carcharhinidae,2794592,046:34:592,-12.73527200,44.98413300,10,16.10,Mackerel,,,586,17519,9798,257
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_029,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,1291849,021:31:849,-17.72347000,-149.58931000,10,13.00,Sardines,,,584,17209,11366,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_030,1,Whitetip reef shark,Triaenodon,obesus,Shark,Carcharhinidae,2273204,037:53:204,-17.72858000,-149.59009000,10,12.00,Sardines,,,584,17210,11367,144
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_030,2,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,1847900,030:47:900,-17.72858000,-149.59009000,10,12.00,Sardines,,,584,17210,11367,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_031,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,3552338,059:12:338,-17.73330000,-149.59178000,10,13.00,Sardines,,,584,17211,11328,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_032,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,2844919,047:24:919,-17.73826000,-149.59193000,10,13.00,Sardines,,,584,17212,11368,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_033,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,341777,005:41:777,-17.74319000,-149.59024000,9,10.00,Sardines,,,584,17213,11369,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_035,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,708858,011:48:858,-17.75084000,-149.58376000,10,11.00,Sardines,,,584,17215,11371,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_036,2,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,1338161,022:18:161,-17.75385000,-149.57957000,10,14.00,Sardines,,,584,17216,11372,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_037,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,1106202,018:26:202,-17.63759000,-149.62302000,10,9.00,Sardines,,,584,17217,11373,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_038,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,1227649,020:27:649,-17.64203000,-149.62064000,9,12.00,Sardines,,,584,17218,11374,114
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_039,,,,,,,,,-17.64452000,-149.61710000,10,11.00,Sardines,,,584,17219,11375,9999
Pacific,French Polynesia,Tahiti,Tahiti3,slope,FP_2017_PF_01,2017,TT3_040,1,Blacktip reef shark,Carcharhinus,melanopterus,Shark,Carcharhinidae,2013173,033:33:173,-17.64770000,-149.61354000,10,13.60,Sardines,,,584,17220,11376,114
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_024,,,,,,,,,-12.74048000,44.98458700,10,10.00,Mackerel,,,586,17520,15214,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_025,1,Grey reef shark,Carcharhinus,amblyrhynchos,Shark,Carcharhinidae,2905102,048:25:102,-12.74974700,44.98623200,10,17.00,Mackerel,,,586,17521,10038,257
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_026,,,,,,,,,-12.75449000,44.98398900,10,23.30,Mackerel,,,586,17522,15208,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_027,1,Grey reef shark,Carcharhinus,amblyrhynchos,Shark,Carcharhinidae,1265764,021:05:764,-12.76168900,44.98368200,10,25.10,Mackerel,,,586,17523,9972,257
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_028,,,,,,,,,-12.76616400,44.98604000,10,22.90,Mackerel,,,586,17524,9667,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_029,1,Grey reef shark,Carcharhinus,amblyrhynchos,Shark,Carcharhinidae,2721519,045:21:519,-12.76953700,44.98988400,10,15.40,Mackerel,,,586,17525,10300,257
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_030,,,,,,,,,-12.77462300,44.99061300,10,18.00,Mackerel,,,586,17526,10204,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_031,,,,,,,,,-12.78109000,44.99067000,10,21.00,Mackerel,,,586,17527,9960,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_032,1,Ocellated eagle ray,Aetobatus,ocellatus,Ray,Aetobatidae,740206,012:20:206,-12.78574400,44.98757700,10,22.80,Mackerel,,,586,17528,9807,196
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_033,3,Grey reef shark,Carcharhinus,amblyrhynchos,Shark,Carcharhinidae,2265330,037:45:330,-12.78925400,44.98390500,10,24.00,Mackerel,,,586,17529,9888,257
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_034,1,Ocellated eagle ray,Aetobatus,ocellatus,Ray,Aetobatidae,838438,013:58:438,-12.79263600,44.97958400,10,32.00,Mackerel,,,586,17530,10115,196
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_036,,,,,,,,,-12.80581300,44.98170700,10,9.80,Mackerel,,,586,17532,15205,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_037,,,,,,,,,-12.71707100,44.98348700,10,9.00,Mackerel,,,586,17533,9744,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_038,,,,,,,,,-12.72243900,44.98439700,10,8.50,Mackerel,,,586,17534,10070,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_039,,,,,,,,,-12.72808400,44.98391800,10,15.00,Mackerel,,,586,17535,10273,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_042,,,,,,,,,-12.74305300,44.98646300,10,8.30,Mackerel,,,586,17538,15275,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_043,,,,,,,,,-12.74830600,44.98816100,10,26.00,Mackerel,,,586,17539,10330,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_044,,,,,,,,,-12.75291500,44.98474500,10,19.00,Mackerel,,,586,17540,10045,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_045,,,,,,,,,-12.75807800,44.98437500,10,33.00,Mackerel,,,586,17541,15255,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_046,,,,,,,,,-12.76431300,44.98678500,10,15.00,Mackerel,,,586,17542,15309,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_047,,,,,,,,,-12.76862800,44.98881600,10,10.50,Mackerel,,,586,17543,10266,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_048,,,,,,,,,-12.77369900,44.99364200,10,12.30,Mackerel,,,586,17544,15311,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_049,1,Whitetip reef shark,Triaenodon,obesus,Shark,Carcharhinidae,1789187,029:49:187,-12.77990300,44.98906300,10,23.00,Mackerel,,,586,17545,9905,144
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_050,1,Grey reef shark,Carcharhinus,amblyrhynchos,Shark,Carcharhinidae,1918350,031:58:350,-12.78440700,44.98707500,10,37.00,Mackerel,,,586,17546,10003,257
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_051,,,,,,,,,-12.78929500,44.98464600,10,24.70,Mackerel,,,586,17547,15272,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_052,1,Grey reef shark,Carcharhinus,amblyrhynchos,Shark,Carcharhinidae,330130,005:30:130,-12.79489400,44.97612000,10,23.00,Mackerel,,,586,17548,10117,257
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_053,,,,,,,,,-12.79977000,44.97494900,10,10.00,Mackerel,,,586,17549,15238,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_055,,,,,,,,,-12.77368600,44.99092100,10,15.20,Mackerel,,,586,17551,9688,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_056,1,Grey reef shark,Carcharhinus,amblyrhynchos,Shark,Carcharhinidae,2049647,034:09:647,-12.76798400,44.98768200,10,12.50,Mackerel,,,586,17552,10305,257
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_057,,,,,,,,,-12.76420900,44.98425500,10,13.00,Mackerel,,,586,17553,9808,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_058,,,,,,,,,-12.75855100,44.98562700,10,23.00,Mackerel,,,586,17554,15217,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_059,,,,,,,,,-12.75371800,44.98459100,10,12.00,Mackerel,,,586,17555,15254,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_060,,,,,,,,,-12.74900100,44.98746700,10,13.00,Mackerel,,,586,17556,9773,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_061,,,,,,,,,-12.74282100,44.98838100,10,9.00,Mackerel,,,586,17557,15318,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_062,,,,,,,,,-12.73962500,44.98450600,10,15.30,Mackerel,,,586,17558,10261,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_063,,,,,,,,,-12.73447700,44.98374300,10,21.00,Mackerel,,,586,17559,15292,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_064,,,,,,,,,-12.72884200,44.98384600,10,14.60,Mackerel,,,586,17560,10141,9999
Indian Ocean,Mayotte,North,NorthWest,slope,FP_2017_YT_01,2017,NNW_066,,,,,,,,,-12.72369100,44.98451900,10,8.20,Mackerel,,,586,17562,15221,9999
Indian Ocean,Mayotte,South,SouthEast,slope,FP_2017_YT_01,2017,SSE_067,,,,,,,,,-13.03753000,45.22084100,10,20.10,Mackerel,,,587,17563,10140,9999
