region_name,location_name,site_name,reef_name,reef_type,trip_code,trip_year,set_code,visibility,field_of_view,substrate_relief_sd,substrate_relief_mean,depth,ascidians,bleached_corals,bryozoa,consolidated,crinoids,halimeda,hard_coral,hydrocoral,hydroids,invertebrate_complex,macroalgae,mangrove,seagrass,soft_coral,sponge,true_anemones,unconsolidated,zoanthids,reef_id,set_id
Western Atlantic,Belize,Riversdale,Riversdale,slope,FP_2019_BZ_01,2019,RR_101,,,,,15.51,,,,,,,,,,,,,,,,,,,802,36353
Western Atlantic,Belize,Riversdale,Riversdale,slope,FP_2019_BZ_01,2019,RR_102,,,,,27.04,,,,,,,,,,,,,,,,,,,802,36354
Western Atlantic,Belize,Riversdale,Riversdale,slope,FP_2019_BZ_01,2019,RR_103,,,,,13.32,,,,,,,,,,,,,,,,,,,802,36355
Western Atlantic,Belize,Riversdale,Riversdale,slope,FP_2019_BZ_01,2019,RR_104,,,,,21.88,,,,,,,,,,,,,,,,,,,802,36356
Western Atlantic,Belize,Riversdale,Riversdale,slope,FP_2019_BZ_01,2019,RR_105,,,,,7.50,,,,,,,,,,,,,,,,,,,802,36357
Western Atlantic,Belize,Riversdale,Riversdale,slope,FP_2019_BZ_01,2019,RR_106,,,,,18.04,,,,,,,,,,,,,,,,,,,802,36358
Western Atlantic,Belize,Riversdale,Riversdale,slope,FP_2019_BZ_01,2019,RR_107,,,,,5.61,,,,,,,,,,,,,,,,,,,802,36359
Western Atlantic,Belize,Riversdale,Riversdale,slope,FP_2019_BZ_01,2019,RR_108,,,,,6.13,,,,,,,,,,,,,,,,,,,802,36360
Western Atlantic,Bahamas,Exumas,Middle,slope,FP_2018_BS_03,2018,EXM_019,,,,,15.24,,,,,,,,,,,,,,,,,,,66,36361
Western Atlantic,Bahamas,Exumas,Middle,slope,FP_2018_BS_03,2018,EXM_010,,,,,7.00,,,,,,,,,,,,,,,,,,,66,36362
Coral Triangle,Malaysia,Semporna Islands Park,Tun Sakaran Marine Park,flat,FP_2015_MY_01,2015,SNTS_068,,,,,1.50,,,,,,,,,,,,,,,,,,,402,1045
Western Atlantic,Bahamas,Exumas,Middle,slope,FP_2018_BS_03,2018,EXM_011,,,,,4.50,,,,,,,,,,,,,,,,,,,66,36363
Western Atlantic,Bahamas,Exumas,Middle,slope,FP_2018_BS_03,2018,EXM_009,,,,,9.10,,,,,,,,,,,,,,,,,,,66,36364
Western Atlantic,Bahamas,Exumas,Middle,slope,FP_2018_BS_03,2018,EXM_041,,,,,8.80,,,,,,,,,,,,,,,,,,,66,36365
Western Atlantic,Bahamas,Exumas,Middle,slope,FP_2018_BS_03,2018,EXM_043,,,,,6.70,,,,,,,,,,,,,,,,,,,66,36366
Western Atlantic,Bahamas,Exumas,Middle,slope,FP_2018_BS_03,2018,EXM_008,,,,,9.40,,,,,,,,,,,,,,,,,,,66,36367
Western Atlantic,Bahamas,Exumas,Middle,slope,FP_2018_BS_03,2018,EXM_012,,,,,7.90,,,,,,,,,,,,,,,,,,,66,36368
Coral Triangle,Vietnam,CoTo Island,Dong Tien,flat,FP_2017_VN_01,2017,CTDT_001,,,,,9.70,,,,,,,,,,,,,,,,,,,539,10808
Coral Triangle,Malaysia,Semporna South,Mabul / Kapalai,crest,FP_2015_MY_01,2015,SSMK_010,,,,,5.20,,,,,,,,,,,,,,,,,,,368,1073
Coral Triangle,Malaysia,Semporna South,Mabul / Kapalai,lagoon,FP_2015_MY_01,2015,SSMK_020,,,,,10.00,,,,,,,,,,,,,,,,,,,368,1083
Western Atlantic,Colombia,Cayos de Albuquerque,Albuquerque,slope,FP_2018_CO_02,2018,CAA_071,,,,,5.80,,,,,,,,,,,,,,,,,,,800,35986
Coral Triangle,Vietnam,CoTo Island,Dong Tien,flat,FP_2017_VN_01,2017,CTDT_002,,,,,9.60,,,,,,,,,,,,,,,,,,,539,10809
Coral Triangle,Malaysia,Semporna South,Mabul / Kapalai,lagoon,FP_2015_MY_01,2015,SSMK_042,,,,,8.80,,,,,,,,,,,,,,,,,,,368,1105
Coral Triangle,Malaysia,Semporna Islands Park,Tun Sakaran Marine Park,back reef,FP_2015_MY_01,2015,SNTS_002,9,,0.0000,0.0000,43.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,402,979
Coral Triangle,Vietnam,CoTo Island,Dong Tien,flat,FP_2017_VN_01,2017,CTDT_003,,,,,9.40,,,,,,,,,,,,,,,,,,,539,10810
Coral Triangle,Malaysia,Semporna South,Sipadan,slope,FP_2015_MY_01,2015,SSS_001,,,,,49.00,,,,,,,,,,,,,,,,,,,399,1134
Coral Triangle,Malaysia,Semporna South,Sipadan,slope,FP_2015_MY_01,2015,SSS_013,,,,,35.50,,,,,,,,,,,,,,,,,,,399,1146
Coral Triangle,Malaysia,Semporna South,Sipadan,slope,FP_2015_MY_01,2015,SSS_018,,,,,27.50,,,,,,,,,,,,,,,,,,,399,1151
Coral Triangle,Malaysia,Semporna Islands Park,Tun Sakaran Marine Park,crest,FP_2015_MY_01,2015,SNTS_003,9,,1.1875,1.0769,7.20,0,0,0,28,0,0,23,0,0,0,0,0,0,7,0,0,42,0,402,980
Coral Triangle,Vietnam,CoTo Island,Dong Tien,flat,FP_2017_VN_01,2017,CTDT_004,,,,,9.00,,,,,,,,,,,,,,,,,,,539,10811
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_060,10,,0.0000,2.0000,11.20,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,33238
Coral Triangle,Solomon Islands,Gizo Area,Open,slope,FP_2015_SB_01,2015,GIO_052,,,,,26.00,,,,,,,,,,,,,,,,,,,328,1199
Coral Triangle,Solomon Islands,Gizo Area,Open,slope,FP_2015_SB_01,2015,GIO_048,,,,,13.00,,,,,,,,,,,,,,,,,,,328,1213
Coral Triangle,Solomon Islands,Gizo Area,Open,slope,FP_2015_SB_01,2015,GIO_050,,,,,10.00,,,,,,,,,,,,,,,,,,,328,1214
Coral Triangle,Solomon Islands,Gizo Area,Open,slope,FP_2015_SB_01,2015,GIO_061,,,,,19.00,,,,,,,,,,,,,,,,,,,328,1215
Coral Triangle,Vietnam,CoTo Island,Dong Tien,flat,FP_2017_VN_01,2017,CTDT_005,,,,,5.60,,,,,,,,,,,,,,,,,,,539,10812
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_033,,,,,27.00,,,,,,,,,,,,,,,,,,,334,87
Coral Triangle,Indonesia,Bau Bau,Islands,slope,FP_2018_ID_01,2018,BBIL3_061,10,,0.4830,0.7000,38.60,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,30,0,493,33239
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_035,,,,,35.00,,,,,,,,,,,,,,,,,,,334,89
Coral Triangle,Indonesia,Gili Islands,Gili Trawangan Closed,crest,FP_2016_ID_01,2016,IDKE_001,,,,,12.30,,,,,,,,,,,,,,,,,,,168,7
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_037,,,,,17.00,,,,,,,,,,,,,,,,,,,334,91
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_039,,,,,38.00,,,,,,,,,,,,,,,,,,,334,93
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_041,,,,,34.00,,,,,,,,,,,,,,,,,,,334,95
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_043,,,,,38.00,,,,,,,,,,,,,,,,,,,334,97
Western Atlantic,Bahamas,San Salvador,San Salvador,slope,FP_2016_BS_02,2016,SSS_027,,,,,7.10,,,,,,,,,,,,,,,,,,,74,6
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_045,,,,,30.00,,,,,,,,,,,,,,,,,,,334,99
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_047,,,,,33.00,,,,,,,,,,,,,,,,,,,334,101
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_049,,,,,30.00,,,,,,,,,,,,,,,,,,,334,103
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_051,,,,,32.00,,,,,,,,,,,,,,,,,,,334,105
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_053,,,,,37.00,,,,,,,,,,,,,,,,,,,334,107
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_055,,,,,39.00,,,,,,,,,,,,,,,,,,,334,109
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_057,,,,,27.00,,,,,,,,,,,,,,,,,,,334,111
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_059,,,,,39.00,,,,,,,,,,,,,,,,,,,334,113
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_061,,,,,38.00,,,,,,,,,,,,,,,,,,,334,115
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_063,,,,,38.00,,,,,,,,,,,,,,,,,,,334,117
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_001,,,,,40.00,,,,,,,,,,,,,,,,,,,334,119
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_003,,,,,38.00,,,,,,,,,,,,,,,,,,,334,121
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_005,,,,,27.00,,,,,,,,,,,,,,,,,,,334,123
Coral Triangle,Indonesia,Gili Islands,Gili Trawangan Closed,flat,FP_2016_ID_01,2016,IDKE_002,,,,,18.10,,,,,,,,,,,,,,,,,,,168,8
Coral Triangle,Indonesia,Gili Islands,Gili Trawangan Closed,crest,FP_2016_ID_01,2016,IDKE_005,,,,,23.00,,,,,,,,,,,,,,,,,,,168,11
Coral Triangle,Indonesia,Gili Islands,Gili Trawangan Closed,slope,FP_2016_ID_01,2016,IDKE_004,,,,,20.10,,,,,,,,,,,,,,,,,,,168,10
Coral Triangle,Indonesia,Gili Islands,Gili Trawangan Closed,slope,FP_2016_ID_01,2016,IDKE_003,,,,,18.30,,,,,,,,,,,,,,,,,,,168,9
Pacific,Australia-Pacific,Central GBR,Rib Reef,slope,FP_2016_AU-P_01,2016,TSV_004,,,,,21.90,,,,,,,,,,,,,,,,,,,230,19
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_007,,,,,34.00,,,,,,,,,,,,,,,,,,,334,125
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_009,,,,,35.00,,,,,,,,,,,,,,,,,,,334,127
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_011,,,,,39.00,,,,,,,,,,,,,,,,,,,334,129
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_013,,,,,37.00,,,,,,,,,,,,,,,,,,,334,131
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_015,,,,,39.00,,,,,,,,,,,,,,,,,,,334,133
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_017,,,,,38.00,,,,,,,,,,,,,,,,,,,334,135
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_019,,,,,33.00,,,,,,,,,,,,,,,,,,,334,137
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_021,,,,,38.00,,,,,,,,,,,,,,,,,,,334,139
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_023,,,,,26.00,,,,,,,,,,,,,,,,,,,334,141
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_025,,,,,36.00,,,,,,,,,,,,,,,,,,,334,143
Western Atlantic,Jamaica,Jamaica,Negril,back reef,FP_2016_JM_02,2016,66_173,,,,,3.81,,,,,,,,,,,,,,,,,,,173,180
Pacific,Australia-Pacific,Central GBR,Rib Reef,slope,FP_2016_AU-P_01,2016,TSV_003,,,,,28.30,,,,,,,,,,,,,,,,,,,230,18
Pacific,Australia-Pacific,Central GBR,Rib Reef,slope,FP_2016_AU-P_01,2016,TSV_002,,,,,12.20,,,,,,,,,,,,,,,,,,,230,17
Pacific,Australia-Pacific,Central GBR,Rib Reef,slope,FP_2016_AU-P_01,2016,TSV_001,,,,,12.20,,,,,,,,,,,,,,,,,,,230,21
Pacific,Australia-Pacific,Central GBR,Rib Reef,slope,FP_2016_AU-P_01,2016,TSV_005,,,,,17.40,,,,,,,,,,,,,,,,,,,230,20
Western Atlantic,Jamaica,Jamaica,Dragon Point,slope,FP_2016_JM_01,2016,JMR1_DP26,,,,,17.28,,,,,,,,,,,,,,,,,,,172,299
Western Atlantic,Jamaica,Jamaica,Dragon Point,slope,FP_2016_JM_01,2016,JMR1_DP04,,,,,14.54,,,,,,,,,,,,,,,,,,,172,303
Pacific,Guam,Guam,Agana,slope,HE_2010_GU_01,2010,GUAG_001,10,,0.0000,2.0000,29.70,0,0,0,33,0,0,67,0,0,0,0,0,0,0,0,0,0,0,714,28851
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_026,,,,,39.00,,,,,,,,,,,,,,,,,,,334,144
Western Atlantic,Jamaica,Jamaica,Negril,back reef,FP_2016_JM_02,2016,23_173,,,,,7.71,,,,,,,,,,,,,,,,,,,173,182
Coral Triangle,Vietnam,CoTo Island,Dong Tien,flat,FP_2017_VN_01,2017,CTDT_007,,,,,9.10,,,,,,,,,,,,,,,,,,,539,10814
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_001,,,,,28.00,,,,,,,,,,,,,,,,,,,334,55
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_004,,,,,29.00,,,,,,,,,,,,,,,,,,,334,58
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_002,,,,,38.00,,,,,,,,,,,,,,,,,,,334,56
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_003,,,,,37.00,,,,,,,,,,,,,,,,,,,334,57
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_005,,,,,28.00,,,,,,,,,,,,,,,,,,,334,59
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_006,,,,,27.00,,,,,,,,,,,,,,,,,,,334,60
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_007,,,,,25.00,,,,,,,,,,,,,,,,,,,334,61
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_008,,,,,26.00,,,,,,,,,,,,,,,,,,,334,62
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_009,,,,,25.00,,,,,,,,,,,,,,,,,,,334,63
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_010,,,,,24.00,,,,,,,,,,,,,,,,,,,334,64
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_011,,,,,25.00,,,,,,,,,,,,,,,,,,,334,65
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_012,,,,,25.00,,,,,,,,,,,,,,,,,,,334,66
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_013,,,,,30.00,,,,,,,,,,,,,,,,,,,334,67
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_014,,,,,32.00,,,,,,,,,,,,,,,,,,,334,68
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_015,,,,,27.00,,,,,,,,,,,,,,,,,,,334,69
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_016,,,,,31.00,,,,,,,,,,,,,,,,,,,334,70
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_017,,,,,31.00,,,,,,,,,,,,,,,,,,,334,71
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_018,,,,,28.00,,,,,,,,,,,,,,,,,,,334,72
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_019,,,,,29.00,,,,,,,,,,,,,,,,,,,334,73
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_020,,,,,30.00,,,,,,,,,,,,,,,,,,,334,74
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_022,,,,,31.00,,,,,,,,,,,,,,,,,,,334,76
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_021,,,,,27.00,,,,,,,,,,,,,,,,,,,334,75
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_023,,,,,23.00,,,,,,,,,,,,,,,,,,,334,77
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_034,,,,,33.00,,,,,,,,,,,,,,,,,,,334,88
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_024,,,,,31.00,,,,,,,,,,,,,,,,,,,334,78
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_025,,,,,27.00,,,,,,,,,,,,,,,,,,,334,79
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_036,,,,,23.00,,,,,,,,,,,,,,,,,,,334,90
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_026,,,,,31.00,,,,,,,,,,,,,,,,,,,334,80
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_027,,,,,31.00,,,,,,,,,,,,,,,,,,,334,145
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_027,,,,,36.00,,,,,,,,,,,,,,,,,,,334,81
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_038,,,,,17.00,,,,,,,,,,,,,,,,,,,334,92
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_028,,,,,28.00,,,,,,,,,,,,,,,,,,,334,82
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_029,,,,,27.00,,,,,,,,,,,,,,,,,,,334,83
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_040,,,,,37.00,,,,,,,,,,,,,,,,,,,334,94
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_030,,,,,40.00,,,,,,,,,,,,,,,,,,,334,84
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_028,,,,,38.00,,,,,,,,,,,,,,,,,,,334,146
Pacific,French Polynesia,Raiatea,Raiatea1,slope,FP_2017_PF_01,2017,RIT1_037,,,,,11.00,,,,,,,,,,,,,,,,,,,553,15953
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_031,,,,,38.00,,,,,,,,,,,,,,,,,,,334,85
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_042,,,,,38.00,,,,,,,,,,,,,,,,,,,334,96
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_032,,,,,30.00,,,,,,,,,,,,,,,,,,,334,86
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_044,,,,,39.00,,,,,,,,,,,,,,,,,,,334,98
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_029,,,,,37.00,,,,,,,,,,,,,,,,,,,334,147
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_046,,,,,15.00,,,,,,,,,,,,,,,,,,,334,100
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_048,,,,,38.00,,,,,,,,,,,,,,,,,,,334,102
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_030,,,,,31.00,,,,,,,,,,,,,,,,,,,334,148
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_050,,,,,30.00,,,,,,,,,,,,,,,,,,,334,104
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_052,,,,,37.00,,,,,,,,,,,,,,,,,,,334,106
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_054,,,,,32.00,,,,,,,,,,,,,,,,,,,334,108
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_056,,,,,32.00,,,,,,,,,,,,,,,,,,,334,110
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_058,,,,,33.00,,,,,,,,,,,,,,,,,,,334,112
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_060,,,,,39.00,,,,,,,,,,,,,,,,,,,334,114
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_062,,,,,39.00,,,,,,,,,,,,,,,,,,,334,116
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_GAL_064,,,,,37.00,,,,,,,,,,,,,,,,,,,334,118
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_002,,,,,27.00,,,,,,,,,,,,,,,,,,,334,120
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_004,,,,,25.00,,,,,,,,,,,,,,,,,,,334,122
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_006,,,,,35.00,,,,,,,,,,,,,,,,,,,334,124
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_008,,,,,38.00,,,,,,,,,,,,,,,,,,,334,126
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_010,,,,,28.00,,,,,,,,,,,,,,,,,,,334,128
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_012,,,,,38.00,,,,,,,,,,,,,,,,,,,334,130
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_014,,,,,37.00,,,,,,,,,,,,,,,,,,,334,132
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_016,,,,,32.00,,,,,,,,,,,,,,,,,,,334,134
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_018,,,,,34.00,,,,,,,,,,,,,,,,,,,334,136
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_020,,,,,35.00,,,,,,,,,,,,,,,,,,,334,138
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_022,,,,,28.00,,,,,,,,,,,,,,,,,,,334,140
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_024,,,,,30.00,,,,,,,,,,,,,,,,,,,334,142
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_031,,,,,35.00,,,,,,,,,,,,,,,,,,,334,149
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_032,,,,,33.00,,,,,,,,,,,,,,,,,,,334,150
Coral Triangle,Vietnam,CoTo Island,Dong Tien,flat,FP_2017_VN_01,2017,CTDT_008,,,,,9.80,,,,,,,,,,,,,,,,,,,539,10815
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_033,,,,,33.00,,,,,,,,,,,,,,,,,,,334,151
Western Atlantic,Trinidad and Tobago,Tobago,Charlotteville,slope,FP_2016_TT_01,2016,TBN1_CV18,,,,,40.00,,,,,,,,,,,,,,,,,,,91,368
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_034,,,,,34.00,,,,,,,,,,,,,,,,,,,334,152
Western Atlantic,Jamaica,Jamaica,Negril,back reef,FP_2016_JM_02,2016,61_173,,,,,5.36,,,,,,,,,,,,,,,,,,,173,183
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_035,,,,,35.00,,,,,,,,,,,,,,,,,,,334,153
Western Atlantic,Jamaica,Jamaica,Negril,back reef,FP_2016_JM_02,2016,18_173,,,,,3.90,,,,,,,,,,,,,,,,,,,173,184
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_036,,,,,35.00,,,,,,,,,,,,,,,,,,,334,154
Western Atlantic,Bahamas,Conception,Conception,slope,FP_2016_BS_03,2016,CC_028,,,,,13.84,,,,,,,,,,,,,,,,,,,64,232
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_037,,,,,37.00,,,,,,,,,,,,,,,,,,,334,155
Western Atlantic,Jamaica,Jamaica,Negril,back reef,FP_2016_JM_02,2016,21_173,,,,,4.42,,,,,,,,,,,,,,,,,,,173,185
Pacific,New Caledonia,New Caledonia,Grand Astrolabe,slope,FP_2016_NC_02,2016,AST_PAL_038,,,,,35.00,,,,,,,,,,,,,,,,,,,334,156
