trip_set_code,region_name,region_id,location_name,location_code,location_id,site_name,site_code,site_type,site_id,reef_name,reef_code,reef_type,reef_id,trip_year,trip_code,set_code,set_id,set_latitude,set_longitude,team,set_date,drop_time,haul_time,shark_id,common_name,latin_name,family,species_group,functional_group,maxn,min_event_time_milli,min_event_time_mins,equipment_frame_type,equipment_camera,equipment_stereo_camera,equipment_camera_height,equipment_arm_length,video_filename,video_source,video_filepath,splendor_image_url,total_assignments,reviewed_assignments,has_complete_master,depth,bait,bait_oiled,current_flow_estimated,current_flow_instrumented,visibility,field_of_view,substrate_relief_sd,substrate_relief_mean,ascidians,bleached_corals,bryozoa,consolidated,crinoids,halimeda,hard_coral,hydrocoral,hydroids,invertebrate_complex,macroalgae,mangrove,seagrass,soft_coral,sponge,true_anemones,unconsolidated,zoanthids,mark_zero_time,mark_60_mins,mark_90_mins,mark_haul_time,mark_stopped_reading,video_length_watched,protection_status,mpa_name,mpa_area,mpa_year_founded,mpa_isolation,mpa_compliance,bait_family,PI,Remote,Shark_Protection_Status,Shark_fishing_restrictions,Shark_gears,Datasheet_Source,set_productivity_2017ave,local_population_2010,local_population_2015,population_proporationaldifference_2010.15,drop_hr
LH_2013_AU-I_02_KMC_009,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_009,23506,-15.7,124.3,Curtin,15/9/2013,12:11:00,,412,Coates shark,Carcharhinus coatesi,Carcharhinidae,Shark,coastal_rover,1,1847880,030:47:880,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_009.avi,legacy archive,,NA,1,1,1,18.3,Pilchards,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,717.6550388,717.6854944,4.24E-05,12
LH_2013_AU-I_02_KMC_010,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_010,23507,-15.7,124.3,Curtin,15/9/2013,12:14:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_010.avi,legacy archive,,NA,1,1,1,20.9,Pilchards,FALSE,,NA,1,Open,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,724.5054423,724.5361405,4.24E-05,12
LH_2013_AU-I_02_KMC_011,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_011,23508,-15.8,124.3,Curtin,15/9/2013,12:17:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_011.avi,legacy archive,,NA,1,1,1,23.3,Pilchards,FALSE,,NA,3,Open,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,731.4281103,731.4590523,4.23E-05,12
LH_2013_AU-I_02_KMC_012,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_012,23509,-15.8,124.3,Curtin,15/9/2013,12:21:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_012.avi,legacy archive,,NA,1,1,1,25.3,Pilchards,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,740.0139919,740.0452428,4.22E-05,12
LH_2013_AU-I_02_KMC_013,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_013,23510,-15.8,124.4,Curtin,15/9/2013,12:52:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_013.avi,legacy archive,,NA,1,1,1,18.6,Pilchards,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,800.1391544,800.1726061,4.18E-05,12
LH_2013_AU-I_02_KMC_014,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_014,23511,-15.8,124.4,Curtin,15/9/2013,12:52:00,,144,Whitetip reef shark,Triaenodon obesus,Carcharhinidae,Shark,reef_meso,1,274640,004:34:640,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_014.avi,legacy archive,,NA,1,1,1,12.2,Pilchards,FALSE,,NA,3,Open,0,3,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,805.9576215,805.9913017,4.18E-05,12
LH_2013_AU-I_02_KMC_014,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_014,23511,-15.8,124.4,Curtin,15/9/2013,12:52:00,,257,Grey reef shark,Carcharhinus amblyrhynchos,Carcharhinidae,Shark,reef_meso,2,3376120,056:16:120,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_014.avi,legacy archive,,NA,1,1,1,12.2,Pilchards,FALSE,,NA,3,Open,0,3,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,805.9576215,805.9913017,4.18E-05,12
LH_2013_AU-I_02_KMC_015,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_015,23512,-15.8,124.4,Curtin,15/9/2013,12:54:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_015.avi,legacy archive,,NA,1,1,1,17,Pilchards,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,812.635011,812.6689466,4.18E-05,12
LH_2013_AU-I_02_KMC_016,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_016,23513,-15.8,124.4,Curtin,15/9/2013,12:57:00,,412,Coates shark,Carcharhinus coatesi,Carcharhinidae,Shark,coastal_rover,1,2925320,048:45:320,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_016.avi,legacy archive,,NA,1,1,1,20.6,Pilchards,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,820.1168424,820.1510417,4.17E-05,12
LH_2013_AU-I_02_KMC_017,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_017,23514,-15.8,124.3,Curtin,15/9/2013,12:52:00,,155,Sliteye shark,Loxodon macrorhinus,Carcharhinidae,Shark,nocturnal_invader,1,3036920,050:36:920,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_017.avi,legacy archive,,NA,1,1,1,25.6,Pilchards,FALSE,,NA,1,Open,0.527,1.5,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,50,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,741.4059887,741.4372852,4.22E-05,12
LH_2013_AU-I_02_KMC_018,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_018,23515,-15.8,124.4,Curtin,15/9/2013,13:08:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_018.avi,legacy archive,,NA,1,1,1,16,Pilchards,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,836.320728,836.3567041,4.30E-05,13
LH_2013_AU-I_02_KMC_019,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_019,23516,-15.7,124.3,Curtin,15/9/2013,14:19:00,,170,Lemon shark,Negaprion acutidens,Carcharhinidae,Shark,reef_meso,1,3405240,056:45:240,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_019.avi,legacy archive,,NA,1,1,1,22.3,Pilchards,FALSE,,NA,3,Open,0.5,1.75,0,0,0,25,0,0,0,0,0,0,0,0,0,0,50,0,25,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,703.370775,703.400705,4.26E-05,14
LH_2013_AU-I_02_KMC_019,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_019,23516,-15.7,124.3,Curtin,15/9/2013,14:19:00,,19,Tiger shark,Galeocerdo cuvier,Carcharhinidae,Shark,apex,1,3041480,050:41:480,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_019.avi,legacy archive,,NA,1,1,1,22.3,Pilchards,FALSE,,NA,3,Open,0.5,1.75,0,0,0,25,0,0,0,0,0,0,0,0,0,0,50,0,25,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,703.370775,703.400705,4.26E-05,14
LH_2013_AU-I_02_KMC_019,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_019,23516,-15.7,124.3,Curtin,15/9/2013,14:19:00,,257,Grey reef shark,Carcharhinus amblyrhynchos,Carcharhinidae,Shark,reef_meso,1,1209080,020:09:080,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_019.avi,legacy archive,,NA,1,1,1,22.3,Pilchards,FALSE,,NA,3,Open,0.5,1.75,0,0,0,25,0,0,0,0,0,0,0,0,0,0,50,0,25,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,703.370775,703.400705,4.26E-05,14
LH_2013_AU-I_02_KMC_020,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_020,23517,-15.7,124.3,Curtin,15/9/2013,14:25:00,,19,Tiger shark,Galeocerdo cuvier,Carcharhinidae,Shark,apex,1,3320440,055:20:440,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_020.avi,legacy archive,,NA,1,1,1,19.3,Pilchards,FALSE,,NA,1,Open,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,698.5737291,698.6034817,4.26E-05,14
LH_2013_AU-I_02_KMC_020,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_020,23517,-15.7,124.3,Curtin,15/9/2013,14:25:00,,155,Sliteye shark,Loxodon macrorhinus,Carcharhinidae,Shark,nocturnal_invader,1,2625720,043:45:720,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_020.avi,legacy archive,,NA,1,1,1,19.3,Pilchards,FALSE,,NA,1,Open,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,698.5737291,698.6034817,4.26E-05,14
LH_2013_AU-I_02_KMC_020,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_020,23517,-15.7,124.3,Curtin,15/9/2013,14:25:00,,114,Blacktip reef shark,Carcharhinus melanopterus,Carcharhinidae,Shark,reef_meso,1,2867240,047:47:240,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_020.avi,legacy archive,,NA,1,1,1,19.3,Pilchards,FALSE,,NA,1,Open,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,698.5737291,698.6034817,4.26E-05,14
LH_2013_AU-I_02_KMC_021,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_021,23518,-15.7,124.3,Curtin,15/9/2013,14:28:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_021.avi,legacy archive,,NA,1,1,1,22.9,Pilchards,FALSE,,NA,1,Open,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,692.3267266,692.3562562,4.27E-05,14
LH_2013_AU-I_02_KMC_022,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_022,23519,-15.7,124.3,Curtin,15/9/2013,14:28:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_022.avi,legacy archive,,NA,1,1,1,26.2,Pilchards,FALSE,,NA,1,Open,0.5477,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,60,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,686.9718856,687.0012173,4.27E-05,14
LH_2013_AU-I_02_KMC_023,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_023,23520,-15.7,124.3,Curtin,15/9/2013,14:31:00,,155,Sliteye shark,Loxodon macrorhinus,Carcharhinidae,Shark,nocturnal_invader,1,2571840,042:51:840,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_023.avi,legacy archive,,NA,1,1,1,23.6,Pilchards,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,679.4784286,679.5074924,4.28E-05,14
LH_2013_AU-I_02_KMC_023,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_023,23520,-15.7,124.3,Curtin,15/9/2013,14:31:00,,120,Australian weasel shark,Hemigaleus australiensis,Hemigaleidae,Shark,nocturnal_invader,1,2212560,036:52:560,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_023.avi,legacy archive,,NA,1,1,1,23.6,Pilchards,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,679.4784286,679.5074924,4.28E-05,14
LH_2013_AU-I_02_KMC_024,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_024,23521,-15.8,124.3,Curtin,15/9/2013,10:34:00,,257,Grey reef shark,Carcharhinus amblyrhynchos,Carcharhinidae,Shark,reef_meso,1,1146240,019:06:240,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_024.avi,legacy archive,,NA,1,1,1,22.5,Pilchards,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,734.5888897,734.61995,4.23E-05,10
LH_2013_AU-I_02_KMC_025,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_025,23522,-15.7,124.3,Curtin,15/9/2013,10:38:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_025.avi,legacy archive,,NA,1,1,1,20.9,Pilchards,FALSE,,NA,3,Open,0.4472,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,20,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,726.1462406,726.1770021,4.24E-05,10
LH_2013_AU-I_02_KMC_026,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_026,23523,-15.7,124.3,Curtin,15/9/2013,10:47:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_026.avi,legacy archive,,NA,1,1,1,19.9,Pilchards,FALSE,,NA,3,Open,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,708.157716,708.1878143,4.25E-05,10
LH_2013_AU-I_02_KMC_027,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_027,23524,-15.8,124.4,Curtin,15/9/2013,11:01:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_027.avi,legacy archive,,NA,1,1,1,21.4,Pilchards,FALSE,,NA,1,Open,0.4082,2.1667,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,770.0697531,770.1021015,4.20E-05,11
LH_2013_AU-I_02_KMC_028,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_028,23525,-15.8,124.4,Curtin,15/9/2013,11:03:00,,94,Tawny nurse shark,Nebrius ferrugineus,Ginglymostomatidae,Shark,benthic_rover,1,1962760,032:42:760,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_028.avi,legacy archive,,NA,1,1,1,20,Pilchards,FALSE,,NA,3,Open,0.4697,1.7059,0,0,0,17,0,0,0,0,0,0,0,0,0,0,52,0,29,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,774.5272875,774.5598001,4.20E-05,11
LH_2013_AU-I_02_KMC_028,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_028,23525,-15.8,124.4,Curtin,15/9/2013,11:03:00,,257,Grey reef shark,Carcharhinus amblyrhynchos,Carcharhinidae,Shark,reef_meso,1,2287160,038:07:160,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_028.avi,legacy archive,,NA,1,1,1,20,Pilchards,FALSE,,NA,3,Open,0.4697,1.7059,0,0,0,17,0,0,0,0,0,0,0,0,0,0,52,0,29,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,774.5272875,774.5598001,4.20E-05,11
LH_2013_AU-I_02_KMC_029,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_029,23526,-15.8,124.4,Curtin,15/9/2013,11:08:00,,150,Bull shark,Carcharhinus leucas,Carcharhinidae,Shark,apex,1,3548600,059:08:600,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_029.avi,legacy archive,,NA,1,1,1,14.2,Pilchards,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,783.8648062,783.8976717,4.19E-05,11
LH_2013_AU-I_02_KMC_030,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_030,23527,-15.8,124.4,Curtin,16/9/2013,8:02:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_030.avi,legacy archive,,NA,1,1,1,8.8,Pilchards,FALSE,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,976.6571324,976.7170741,6.14E-05,8
LH_2013_AU-I_02_KMC_031,Indian Ocean,4,Australia-Indian Ocean,AU-I,85,Kimberley,K,C,294,Montgomery Channel,MC,back reef,664,2013,LH_2013_AU-I_02,KMC_031,23528,-15.8,124.4,Curtin,16/9/2013,8:10:00,,NA,,,,,,0,NA,,Stainless rebar,GoPro3 Silver+ S,TRUE,50,100,LH_2013_AU-I_02_KMC_031.avi,legacy archive,,NA,1,1,1,8.1,Pilchards,FALSE,,NA,3,Open,0,2,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,NA,3600000,NA,NA,NA,3600000,restricted,,NA,NA,,,Clupeidae,Harvey,No,Restricted,Size; Bag; Entrants; Species; Gear,Hook & Line,Additional Reef Covariates - Pacific Indian after ESH 2 May 2018_SN,1.01311,1063.457768,1063.536021,7.36E-05,8
