"","region_name","location_name","site_name","reef_name","reef_type","trip_code","trip_year","set_code","maxn","common_name","genus","species","species_group","family","event_time_mil","event_time_mins","set_lat","set_long","visibility","depth","bait","current_flow_estimated","current_flow_instrumented","reef_id","set_id","master_set_id","animal_id","field_of_view","substrate_relief_sd","substrate_relief_mean","ascidians","bleached_corals","bryozoa","consolidated","crinoids","halimeda","hard_coral","hydrocoral","hydroids","invertebrate_complex","macroalgae","mangrove","seagrass","soft_coral","sponge","true_anemones","unconsolidated","zoanthids","team","set_date","wkt_coordinates","reef_habitat_name","drop_time","haul_time","equipment_frame_type","equipment_camera","equipment_stereo_camera","equipment_camera_height","equipment_arm_length","bait_preparation","bait_type","bait_oiled","video_file_name","video_source","video_path","comments","message_to_annotators","bruv_image_url","splendor_image_url","reviewed_assignments","total_assignments","master_record_state","site_type","mpa_name","mpa_area","mpa_year_founded","mpa_isolation","mpa_compliance","fishing_restrictions","shark_fishing_gear","region_id","location_id","site_id","location_code","coast_length","HDI_2015","voice_2016","gov_effect_2016","GDP_year","GDP_per_capita_USD","population_2016","tax_haven","shark_sanctuary","reef_catch","shark_catch","reefshark_catch","bechedemer","bait_family_specific","bait_family","Remote","grav_reef_id","set_grav_tot","reef_grav_tot","Grav_Total","set_year","mpa_age","temp_est","chloro_est","prec_est","dayofyear","moonphase","daylight","noontime","mpa_present","month","hemisphere","season","coast_type","distance_fp_serf","serf_reefcluster","serf_lat","serf_long","serf_largeloc","serf_locality","serf_biomass20cm","serf_biomassfam","GIS_AREA_K","REP_AREA_K","ray_maxn","shark_maxn","shark_protection_status","protection_status"
"22","Pacific","Australia-Pacific","Central GBR","Rib Reef","slope","FP_2016_AU-P_01",2016,"TSV1_001",1,"Blacktip reef shark","Carcharhinus","melanopterus","Shark","Carcharhinidae",992616,"016:32:616",-18.478683,146.865445,10,12.2,"Pilchards","",NA,230,2149,19,114,"",1.1217,1.7857,0,0,0,0,0,0,58,0,0,0,0,0,0,7,0,0,35,0,"AIMS","2016-01-20","0101000000936FB6B9B15B6240B32616F88A7A32C0","slope","8:19:00","10:01:00","Aluminium (AIMS)","GoProHero4Silver",FALSE,50,150,"CRS","Pilchards",FALSE,"FP_2016_AU-P_01_TSV1_001.mp4","","","","","",NA,1,1,"Completed","B","GBRMPA Rib Reef Habitat Protection Zone",10.9,2004,"<20km to next reef","high","gear, species, size, bag, entrants, temporal","spear; hook and line; gillnet; seine",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,"Clupeidae","Clupeidae","No",24708,4,4,4,2016,12,29.03,0.4916,0.011139624,20,"Waxing",13.07255696,0.021624035,"yes",1,"southern","summer","island",0.019036851,"RC_534",-18.49158333,146.8794444,"Australia","Australia",336.2295941,474.6746843,10.45247417,"Not Reported",0,1,"restricted","restricted"
"23","Pacific","Australia-Pacific","Central GBR","Rib Reef","slope","FP_2016_AU-P_01",2016,"TSV1_002",NA,"","","","","",NA,"",-18.471008,146.870605,9,17.2,"Pilchards","",NA,230,2150,294,9999,"",1.2649,2.5,0,0,0,63,0,0,37,0,0,0,0,0,0,0,0,0,0,0,"AIMS","2016-01-20","01010000007E5704FFDB5B62408527F4FA937832C0","slope","8:41:00","10:19:00","Aluminium (AIMS)","GoProHero4Silver",FALSE,50,150,"CRS","Pilchards",FALSE,"FP_2016_AU-P_01_TSV1_002.mp4","","","","Testing Testing","",NA,2,2,"Completed","B","GBRMPA Rib Reef Habitat Protection Zone",10.9,2004,"<20km to next reef","high","gear, species, size, bag, entrants, temporal","spear; hook and line; gillnet; seine",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,"Clupeidae","Clupeidae","No",24708,4,4,4,2016,12,29.03,0.4916,0.011139624,20,"Waxing",13.07212644,0.021628279,"yes",1,"southern","summer","island",0.022393731,"RC_534",-18.49158333,146.8794444,"Australia","Australia",336.2295941,474.6746843,10.45247417,"Not Reported",0,0,"restricted","restricted"
"24","Pacific","Australia-Pacific","Central GBR","Rib Reef","slope","FP_2016_AU-P_01",2016,"TSV1_006",1,"Bluespotted maskray","Neotrygon","kuhlii","Ray","Dasyatidae",2757687,"045:57:687",-18.487083,146.884076,9,20.1,"Pilchards","",NA,230,2154,293,158,"",0.6325,0.8,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AIMS","2016-01-20","0101000000B665C0594A5C62400470B378B17C32C0","slope","9:40:00","11:57:00","Aluminium (AIMS)","GoProHero4Silver",FALSE,50,150,"CRS","Pilchards",FALSE,"FP_2016_AU-P_01_TSV1_006.mp4","","","estimated drop time","","",NA,2,2,"Completed","B","GBRMPA Rib Reef Habitat Protection Zone",10.9,2004,"<20km to next reef","high","gear, species, size, bag, entrants, temporal","spear; hook and line; gillnet; seine",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,"Clupeidae","Clupeidae","No",24740,4,4,4,2016,12,29.03,0.4916,0.011139624,20,"Waxing",13.0730282,0.02163966,"yes",1,"southern","summer","island",0.006457917,"RC_534",-18.49158333,146.8794444,"Australia","Australia",336.2295941,474.6746843,10.45247417,"Not Reported",1,0,"restricted","restricted"
"25","Pacific","Australia-Pacific","Central GBR","Rib Reef","slope","FP_2016_AU-P_01",2016,"TSV1_016",1,"Grey reef shark","Carcharhinus","amblyrhynchos","Shark","Carcharhinidae",638093,"010:38:093",-18.493088,146.874593,7,16.9,"Pilchards","",NA,230,2164,94,257,"",0.6992,2.6,0,0,0,22,0,0,67,0,0,0,0,0,0,11,0,0,0,0,"AIMS","2016-01-20","0101000000F08975AAFC5B6240D00CE2033B7E32C0","slope","15:51:00","17:29:00","Aluminium (AIMS)","GoProHero4Silver",FALSE,50,150,"CRS","Pilchards",FALSE,"FP_2016_AU-P_01_TSV1_016.mp4","","","cam off on haul","","",NA,2,2,"Completed","B","GBRMPA Rib Reef Habitat Protection Zone",10.9,2004,"<20km to next reef","high","gear, species, size, bag, entrants, temporal","spear; hook and line; gillnet; seine",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,"Clupeidae","Clupeidae","No",24739,4,4,4,2016,12,29.03,0.4916,0.011139624,20,"Waxing",13.07336511,0.021711227,"yes",1,"southern","summer","island",0.005079381,"RC_534",-18.49158333,146.8794444,"Australia","Australia",336.2295941,474.6746843,10.45247417,"Not Reported",0,2,"restricted","restricted"
"26","Pacific","Australia-Pacific","Central GBR","Rib Reef","slope","FP_2016_AU-P_01",2016,"TSV1_024",1,"Blacktip reef shark","Carcharhinus","melanopterus","Shark","Carcharhinidae",1600459,"026:40:459",-18.477181,146.883755,9,12.7,"Pilchards","",NA,230,2172,4289,114,"",0.5045,2.3636,0,1,0,28,0,0,43,0,0,0,0,0,0,0,0,0,28,0,"AIMS","2016-01-21","0101000000A6D590B8475C6240C845B588287A32C0","slope","8:39:00","10:30:00","Aluminium (AIMS)","GoProHero4Silver",FALSE,50,150,"CRS","Pilchards",FALSE,"FP_2016_AU-P_01_TSV1_024.mp4","","","","","",NA,2,2,"Completed","B","GBRMPA Rib Reef Habitat Protection Zone",10.9,2004,"<20km to next reef","high","gear, species, size, bag, entrants, temporal","spear; hook and line; gillnet; seine",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,"Clupeidae","Clupeidae","No",24709,3,4,3,2016,12,29.03,0.4916,0.011139624,21,"Full",13.06132867,0.021627894,"yes",1,"southern","summer","island",0.015033575,"RC_534",-18.49158333,146.8794444,"Australia","Australia",336.2295941,474.6746843,10.45247417,"Not Reported",0,1,"restricted","restricted"
"27","Pacific","Australia-Pacific","Central GBR","Rib Reef","slope","FP_2016_AU-P_01",2016,"TSV1_027",NA,"","","","","",NA,"",-18.490016,146.88135,9,11.3,"Pilchards","",NA,230,2175,4331,9999,"",0.5026,3.4,0,0,0,45,0,0,35,0,0,0,0,0,0,20,0,0,0,0,"AIMS","2016-01-21","01010000008C4AEA04345C6240498446B0717D32C0","slope","9:45:00","11:20:00","Aluminium (AIMS)","GoProHero4Silver",FALSE,50,150,"CRS","Pilchards",FALSE,"FP_2016_AU-P_01_TSV1_027.mp4","","","","","",NA,1,1,"Completed","B","GBRMPA Rib Reef Habitat Protection Zone",10.9,2004,"<20km to next reef","high","gear, species, size, bag, entrants, temporal","spear; hook and line; gillnet; seine",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,"Clupeidae","Clupeidae","No",24740,4,4,4,2016,12,29.03,0.4916,0.011139624,21,"Full",13.06204038,0.021640625,"yes",1,"southern","summer","island",0.002467354,"RC_534",-18.49158333,146.8794444,"Australia","Australia",336.2295941,474.6746843,10.45247417,"Not Reported",0,0,"restricted","restricted"
"28","Pacific","Australia-Pacific","Central GBR","Rib Reef","slope","FP_2016_AU-P_01",2016,"TSV1_028",NA,"","","","","",NA,"",-18.492168,146.873327,9,29,"Pilchards","",NA,230,2176,4332,9999,"",0.3519,2.8667,0,0,0,7,0,0,86,0,0,0,0,0,0,7,0,0,0,0,"AIMS","2016-01-21","0101000000D7F6764BF25B62404223D8B8FE7D32C0","slope","9:55:00","11:40:00","Aluminium (AIMS)","GoProHero4Silver",FALSE,50,150,"CRS","Pilchards",FALSE,"FP_2016_AU-P_01_TSV1_028.mp4","","","","","",NA,1,1,"Completed","B","GBRMPA Rib Reef Habitat Protection Zone",10.9,2004,"<20km to next reef","high","gear, species, size, bag, entrants, temporal","spear; hook and line; gillnet; seine",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,"Clupeidae","Clupeidae","No",24739,4,4,4,2016,12,29.03,0.4916,0.011139624,21,"Full",13.06215973,0.021642554,"yes",1,"southern","summer","island",0.006145276,"RC_534",-18.49158333,146.8794444,"Australia","Australia",336.2295941,474.6746843,10.45247417,"Not Reported",0,0,"restricted","restricted"
"29","Pacific","Australia-Pacific","Central GBR","Rib Reef","slope","FP_2016_AU-P_01",2016,"TSV1_029",NA,"","","","","",NA,"",-18.471074,146.875687,7,11,"Pilchards","",NA,230,2177,4290,9999,"",1.4245,2.8421,0,0,0,31,0,0,64,0,0,0,0,0,0,5,0,0,0,0,"AIMS","2016-01-21","01010000000951BEA0055C6240F4FE3F4E987832C0","slope","10:19:00","12:23:00","Aluminium (AIMS)","GoProHero4Silver",FALSE,50,150,"CRS","Pilchards",FALSE,"FP_2016_AU-P_01_TSV1_029.mp4","","","wrong sd on info board","","",NA,2,2,"Completed","B","GBRMPA Rib Reef Habitat Protection Zone",10.9,2004,"<20km to next reef","high","gear, species, size, bag, entrants, temporal","spear; hook and line; gillnet; seine",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,"Clupeidae","Clupeidae","No",24709,3,4,3,2016,12,29.03,0.4916,0.011139624,21,"Full",13.06099007,0.021647184,"yes",1,"southern","summer","island",0.020850676,"RC_534",-18.49158333,146.8794444,"Australia","Australia",336.2295941,474.6746843,10.45247417,"Not Reported",0,0,"restricted","restricted"
"30","Pacific","Australia-Pacific","Central GBR","Rib Reef","slope","FP_2016_AU-P_01",2016,"TSV1_037",1,"Whitetip reef shark","Triaenodon","obesus","Shark","Carcharhinidae",2457682,"040:57:682",-18.485946,146.865545,7,10.8,"Pilchards","",NA,230,2185,4298,144,"",1.2366,1.9375,0,0,0,6,0,0,47,0,0,0,0,0,0,6,0,0,41,0,"AIMS","2016-01-21","0101000000EC866D8BB25B62403C9F01F5667C32C0","slope","15:25:00","16:45:00","Aluminium (AIMS)","GoProHero4Silver",FALSE,50,150,"CRS","Pilchards",FALSE,"FP_2016_AU-P_01_TSV1_037.mp4","","","","","",NA,2,2,"Completed","B","GBRMPA Rib Reef Habitat Protection Zone",10.9,2004,"<20km to next reef","high","gear, species, size, bag, entrants, temporal","spear; hook and line; gillnet; seine",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,"Clupeidae","Clupeidae","No",24739,4,4,4,2016,12,29.03,0.4916,0.011139624,21,"Full",13.06181469,0.021706211,"yes",1,"southern","summer","island",0.014999094,"RC_534",-18.49158333,146.8794444,"Australia","Australia",336.2295941,474.6746843,10.45247417,"Not Reported",0,2,"restricted","restricted"
"31","Pacific","Australia-Pacific","Central GBR","Rib Reef","slope","FP_2016_AU-P_01",2016,"TSV1_044",1,"Whitetip reef shark","Triaenodon","obesus","Shark","Carcharhinidae",1516578,"025:16:578",-18.477798,146.865673,7,12.5,"Pilchards","",NA,230,2192,12028,144,"",1.3485,1.35,0,0,0,25,0,0,5,0,0,0,0,0,0,0,0,0,70,0,"AIMS","2016-01-21","0101000000F700DD97B35B62401E1840F8507A32C0","slope","17:27:00","18:34:00","Aluminium (AIMS)","GoProHero4Silver",FALSE,50,150,"CRS","Pilchards",FALSE,"FP_2016_AU-P_01_TSV1_044.mp4","","","","","",NA,1,1,"Completed","B","GBRMPA Rib Reef Habitat Protection Zone",10.9,2004,"<20km to next reef","high","gear, species, size, bag, entrants, temporal","spear; hook and line; gillnet; seine",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,"Clupeidae","Clupeidae","No",24708,4,4,4,2016,12,29.03,0.4916,0.011139624,21,"Full",13.06136288,0.021729745,"yes",1,"southern","summer","island",0.019485553,"RC_534",-18.49158333,146.8794444,"Australia","Australia",336.2295941,474.6746843,10.45247417,"Not Reported",0,1,"restricted","restricted"
"32","Pacific","Australia-Pacific","Central GBR","Rib Reef","flat","FP_2016_AU-P_01",2016,"TSV1_049",NA,"","","","","",NA,"",-18.482604,146.868191,9,6.6,"Pilchards","",NA,230,2197,4306,9999,"",1.4965,2.35,0,0,0,15,0,0,55,0,0,0,0,0,0,0,0,0,30,0,"AIMS","2016-01-22","0101000000CFF57D38C85B624035EB8CEF8B7B32C0","flat","8:36:00","10:04:00","Aluminium (AIMS)","GoProHero4Silver",FALSE,50,150,"CRS","Pilchards",FALSE,"FP_2016_AU-P_01_TSV1_049.mp4","","","Bier RibW, lost leg, new leg no wt","","",NA,2,2,"Completed","B","GBRMPA Rib Reef Habitat Protection Zone",10.9,2004,"<20km to next reef","high","gear, species, size, bag, entrants, temporal","spear; hook and line; gillnet; seine",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,"Clupeidae","Clupeidae","No",24739,4,4,4,2016,12,29.03,0.4916,0.011139624,22,"Full",13.05019288,0.021627315,"yes",1,"southern","summer","island",0.014396784,"RC_534",-18.49158333,146.8794444,"Australia","Australia",336.2295941,474.6746843,10.45247417,"Not Reported",0,0,"restricted","restricted"
"33","Pacific","Australia-Pacific","Central GBR","Helix Reef","slope","FP_2016_AU-P_01",2016,"TSV2_060",1,"Epaulette shark","Hemiscyllium","ocellatum","Shark","Hemiscylliidae",1989325,"033:09:325",-18.623688,147.30027,7,12.7,"Pilchards","",NA,231,2208,4312,121,"",1.7006,1.55,0,0,0,70,0,0,25,0,0,0,0,0,0,0,0,0,5,0,"AIMS","2016-01-25","01010000000ABFD4CF9B6962405CE84A04AA9F32C0","slope","10:19:00","11:43:00","Aluminium (AIMS)","GoProHero4Silver",FALSE,50,150,"CRS","Pilchards",FALSE,"FP_2016_AU-P_01_TSV2_060.mp4","","","Diff haul","","",NA,2,2,"Completed","B","GBRMPA Helix Reef Marine Reserve",17.3,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,"Clupeidae","Clupeidae","No",24784,3,3,3,2016,12,28.88,0.1599,0.021729529,25,"Full",13.02166685,0.021647184,"yes",1,"southern","summer","island",0.248511066,"RC_516",-18.64647222,147.0528056,"Australia","Australia",318.2871986,393.1349144,1.581250424,"Not Reported",0,1,"closed","closed"
"34","Pacific","Australia-Pacific","Central GBR","Helix Reef","slope","FP_2016_AU-P_01",2016,"TSV2_067",NA,"","","","","",NA,"",-18.625151,147.292839,9,18.3,"Pilchards","",NA,231,2215,4314,9999,"",0.483,2.7,0,0,0,40,0,0,50,0,0,0,0,0,0,0,0,0,10,0,"AIMS","2016-01-25","0101000000C9FFE4EF5E696240CB0F5CE509A032C0","slope","12:19:00","14:04:00","Aluminium (AIMS)","GoProHero4Silver",FALSE,50,150,"CRS","Pilchards",FALSE,"FP_2016_AU-P_01_TSV2_067.mp4","","","","","",NA,2,2,"Completed","B","GBRMPA Helix Reef Marine Reserve",17.3,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,"Clupeidae","Clupeidae","No",24784,3,3,3,2016,12,28.74,0.1657,0.017578907,25,"Full",13.02174408,0.021670332,"yes",1,"southern","summer","island",0.240978479,"RC_516",-18.64647222,147.0528056,"Australia","Australia",318.2871986,393.1349144,1.581250424,"Not Reported",0,0,"closed","closed"
"35","Pacific","Australia-Pacific","Central GBR","Helix Reef","crest","FP_2016_AU-P_01",2016,"TSV2_068",1,"Grey reef shark","Carcharhinus","amblyrhynchos","Shark","Carcharhinidae",2107807,"035:07:807",-18.6204,147.295345,10,7.9,"Pilchards","",NA,231,2216,6620,257,"",0,3,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,"AIMS","2016-01-25","010100000030815B77736962403B70CE88D29E32C0","crest","12:39:00","14:11:00","Aluminium (AIMS)","GoProHero4Silver",FALSE,50,150,"CRS","Pilchards",FALSE,"FP_2016_AU-P_01_TSV2_068.mp4","","","","","",NA,2,2,"Completed","B","GBRMPA Helix Reef Marine Reserve",17.3,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,"Clupeidae","Clupeidae","No",24784,3,3,3,2016,12,28.88,0.1599,0.021729529,25,"Full",13.02149328,0.02167419,"yes",1,"southern","summer","island",0.243936716,"RC_516",-18.64647222,147.0528056,"Australia","Australia",318.2871986,393.1349144,1.581250424,"Not Reported",0,1,"closed","closed"
"36","Pacific","Australia-Pacific","Central GBR","Knife Reef","slope","FP_2016_AU-P_01",2016,"TSV3_071",3,"Grey reef shark","Carcharhinus","amblyrhynchos","Shark","Carcharhinidae",2849015,"047:29:015",-18.573731,147.58149,10,8,"Pilchards","",NA,232,2219,4338,257,"",0.8993,2.9412,0,0,0,57,0,0,31,0,0,0,0,0,0,12,0,0,0,0,"AIMS","2016-01-27","01010000006F9EEA909B7262408DB3E908E09232C0","slope","8:27:00","9:52:00","Aluminium (AIMS)","GoProHero4Silver",FALSE,50,150,"CRS","Pilchards",FALSE,"FP_2016_AU-P_01_TSV3_071.mp4","","","Bier site2/E","","",NA,1,1,"Completed","B","GBRMPA Knife Reef Marine Reserve",831.4,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,"Clupeidae","Clupeidae","No",24787,2,2,2,2016,12,28.88,0.2614,0.034519792,27,"Full",12.9936139,0.021625579,"yes",1,"southern","summer","island",0.236244998,"RC_542",-18.80444444,147.5306667,"Australia","Australia",597.033745,629.9427394,16.21601029,"Not Reported",0,4,"restricted","closed"
"37","Pacific","Australia-Pacific","Central GBR","Knife Reef","slope","FP_2016_AU-P_01",2016,"TSV3_078",3,"Grey reef shark","Carcharhinus","amblyrhynchos","Shark","Carcharhinidae",2963888,"049:23:888",-18.591006,147.571519,9,29.7,"Pilchards","",NA,232,2227,5096,257,"",1.2344,2.55,0,0,0,74,0,0,10,0,0,0,0,0,6,10,0,0,0,0,"AIMS","2016-01-27","01010000005DC136E24972624062BD512B4C9732C0","slope","10:32:00","12:00:00","Aluminium (AIMS)","GoProHero4Silver",FALSE,50,150,"CRS","Pilchards",FALSE,"FP_2016_AU-P_01_TSV3_078.mp4","","","3 juv GRS obs","","",NA,1,1,"Completed","B","GBRMPA Knife Reef Marine Reserve",831.4,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,"Clupeidae","Clupeidae","No",24787,2,2,2,2016,12,28.88,0.2614,0.034519792,27,"Full",12.99449989,0.021649691,"yes",1,"southern","summer","island",0.217312858,"RC_542",-18.80444444,147.5306667,"Australia","Australia",597.033745,629.9427394,16.21601029,"Not Reported",0,3,"restricted","closed"
"38","Pacific","Australia-Pacific","Central GBR","Knife Reef","crest","FP_2016_AU-P_01",2016,"TSV3_087",1,"Grey reef shark","Carcharhinus","amblyrhynchos","Shark","Carcharhinidae",1396123,"023:16:123",-18.569954,147.575303,9,6.5,"Pilchards","",NA,232,2236,4320,257,"",0.4894,3.35,0,0,0,15,0,0,85,0,0,0,0,0,0,0,0,0,0,0,"AIMS","2016-01-27","01010000004D49D6E16872624071395E81E89132C0","crest","16:02:00","17:19:00","Aluminium (AIMS)","GoProHero4Silver",FALSE,50,150,"CRS","Pilchards",FALSE,"FP_2016_AU-P_01_TSV3_087.mp4","","","","","",NA,2,2,"Completed","B","GBRMPA Knife Reef Marine Reserve",831.4,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,"Clupeidae","Clupeidae","No",24747,2,2,2,2016,12,28.88,0.2614,0.034519792,27,"Full",12.99342021,0.021713349,"yes",1,"southern","summer","island",0.238700996,"RC_542",-18.80444444,147.5306667,"Australia","Australia",597.033745,629.9427394,16.21601029,"Not Reported",0,1,"restricted","closed"
"39","Pacific","Australia-Pacific","Central GBR","Knife Reef","slope","FP_2016_AU-P_01",2016,"TSV3_103",2,"Grey reef shark","Carcharhinus","amblyrhynchos","Shark","Carcharhinidae",2256992,"037:36:992",-18.573689,147.574804,7,10.6,"Pilchards","",NA,232,2251,4347,257,"",1.1547,1.3333,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,55,0,"AIMS","2016-01-28","010100000085B35BCB6472624030134548DD9232C0","slope","10:10:00","11:42:00","Aluminium (AIMS)","GoProHero4Silver",FALSE,50,150,"CRS","Pilchards",FALSE,"FP_2016_AU-P_01_TSV3_103.mp4","","","LMN obs? BB gone","","",NA,1,1,"Completed","B","GBRMPA Knife Reef Marine Reserve",831.4,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,"Clupeidae","Clupeidae","No",24787,2,2,2,2016,12,28.88,0.2614,0.034519792,28,"Waning",12.98053305,0.021645448,"yes",1,"southern","summer","island",0.234938661,"RC_542",-18.80444444,147.5306667,"Australia","Australia",597.033745,629.9427394,16.21601029,"Not Reported",0,3,"restricted","closed"
"40","Pacific","Australia-Pacific","Central GBR","Knife Reef","slope","FP_2016_AU-P_01",2016,"TSV3_106",NA,"","","","","",NA,"",-18.590239,147.568973,9,10.1,"Pilchards","",NA,232,2254,6626,9999,"",1.11,0.9444,0,0,0,0,0,0,11,0,0,0,0,0,0,30,0,0,59,0,"AIMS","2016-01-28","0101000000D369DD0635726240E1D231E7199732C0","slope","11:15:00","12:33:00","Aluminium (AIMS)","GoProHero4Silver",FALSE,50,150,"CRS","Pilchards",FALSE,"FP_2016_AU-P_01_TSV3_106.mp4","","","2 juv GRS on BRUV, BB gone","","",NA,1,1,"Completed","B","GBRMPA Knife Reef Marine Reserve",831.4,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,"Clupeidae","Clupeidae","No",24787,2,2,2,2016,12,28.88,0.2614,0.034519792,28,"Waning",12.98136931,0.021657986,"yes",1,"southern","summer","island",0.217603638,"RC_542",-18.80444444,147.5306667,"Australia","Australia",597.033745,629.9427394,16.21601029,"Not Reported",0,0,"restricted","closed"
"41","Pacific","Australia-Pacific","Central GBR","Knife Reef","slope","FP_2016_AU-P_01",2016,"TSV3_107",2,"Grey reef shark","Carcharhinus","amblyrhynchos","Shark","Carcharhinidae",2519008,"041:59:008",-18.581205,147.573204,10,8,"Pilchards","",NA,232,2255,6627,257,"",0.8018,2.7857,0,1,0,13,0,0,60,0,0,0,0,0,0,20,0,0,6,0,"AIMS","2016-01-28","0101000000F73DEAAF577262408D45D3D9C99432C0","slope","11:31:00","12:44:00","Aluminium (AIMS)","GoProHero4Silver",FALSE,50,150,"CRS","Pilchards",FALSE,"FP_2016_AU-P_01_TSV3_107.mp4","","","","","",NA,1,1,"Completed","B","GBRMPA Knife Reef Marine Reserve",831.4,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,"Clupeidae","Clupeidae","No",24787,2,2,2,2016,12,28.88,0.2614,0.034519792,28,"Waning",12.9809128,0.021661073,"yes",1,"southern","summer","island",0.227255956,"RC_542",-18.80444444,147.5306667,"Australia","Australia",597.033745,629.9427394,16.21601029,"Not Reported",0,2,"restricted","closed"
"42","Pacific","Australia-Pacific","Central GBR","Knife Reef","slope","FP_2016_AU-P_01",2016,"TSV3_109",1,"Grey reef shark","Carcharhinus","amblyrhynchos","Shark","Carcharhinidae",898053,"014:58:053",-18.575842,147.573499,9,15.3,"Pilchards","",NA,232,2257,4348,257,"",2.032,2.4375,0,1,0,37,0,0,7,0,0,0,0,0,0,18,0,0,37,0,"AIMS","2016-01-28","01010000003D29931A5A726240CAA99D616A9332C0","slope","12:10:00","13:23:00","Aluminium (AIMS)","GoProHero4Silver",FALSE,50,150,"CRS","Pilchards",FALSE,"FP_2016_AU-P_01_TSV3_109.mp4","","","","","",NA,1,1,"Completed","B","GBRMPA Knife Reef Marine Reserve",831.4,2004,"<20km to next reef","high","","",3,73,154,"AU-P",12880,0.939,1.300534725,1.584797382,2016,49755.31548,24127159,0,0,45450.05135,9143.549442,1020.379785,1204.394097,"Clupeidae","Clupeidae","No",24787,2,2,2,2016,12,28.88,0.2614,0.034519792,28,"Waning",12.98064183,0.021668596,"yes",1,"southern","summer","island",0.232580484,"RC_542",-18.80444444,147.5306667,"Australia","Australia",597.033745,629.9427394,16.21601029,"Not Reported",0,2,"restricted","closed"
